Data Table,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5
,,,,,,13,-2009563,746.0805664,41700.53125,705.4545898,-144970.2656
,,,,,,13.25,-3090460,-2815.580078,53246.40625,-2864.206055,-183527.5938
,,,,,,13.5,-3695724.75,-8591.241211,60586.27734,-8631.866211,-190462.9063
,,,,,,13.75,-3969421.5,-14258.90234,65444.14844,-14295.52539,-181253.7188
,,,,,,14,-4067790.25,-19158.5625,69019.01563,-19191.18555,-166847.0313
,,,,,,14.25,-4082383,-23242.22461,71816.89063,-23270.8457,-152177.3438
,,,,,,14.5,-4054976,-26615.88672,74048.76563,-26638.50781,-138750.1563
,,,,,,14.75,-4002928.75,-29523.54688,75950.63281,-29530.16797,-126616.4844
,,,,,,15,-3934465.5,-32287.20703,77775.50781,-32269.82813,-115405.2969
,,,,,,15.25,-3855122.25,-35114.86719,79651.375,-35081.48828,-104851.6172
,,,,,,15.5,-3769299.25,-38018.52734,81578.25,-37971.14844,-94917.4375
,,,,,,15.75,-3680052,-40894.19141,83499.11719,-40844.80859,-85657.75
,,,,,,16,-3589444.75,-43619.85156,85326.99219,-43566.46875,-77135.5625
,,,,,,16.25,-3499077.5,-46067.51172,86965.85938,-46010.12891,-69394.88281
,,,,,,16.5,-3409990.5,-48111.17188,88305.73438,-48057.78906,-62491.19922
,,,,,,16.75,-3322951.25,-49646.83203,89202.60938,-49595.44922,-56527.51563
,,,,,,17,-3238520,-50658.49609,89585.47656,-50579.10938,-51545.83203
,,,,,,17.25,-3157081,-51166.15625,89456.35156,-51056.76953,-47471.64844
,,,,,,17.5,-3078793.75,-51149.81641,88833.21875,-51066.42969,-44189.46094
,,,,,,17.75,-3003738.5,-50637.47656,87741.09375,-50612.08984,-41624.78125
,,,,,,18,-2931979.5,-49711.13672,86224.96094,-49697.75,-39703.09375
,,,,,,18.25,-2863660,-48472.80078,84392.83594,-48425.41016,-38297.91406
,,,,,,18.5,-2798845,-46998.46094,82350.70313,-46917.07031,-37337.22656
,,,,,,18.75,-2737341.75,-45304.12109,80126.57813,-45220.73047,-36829.04688
,,,,,,19,-2678990.5,-43401.78125,77731.45313,-43344.39063,-36750.35938
,,,,,,19.25,-2623583.5,-41303.44141,75211.32031,-41276.05078,-37046.67969
,,,,,,19.5,-2570896.25,-39043.10547,72596.19531,-39021.71094,-37665.49219
,,,,,,19.75,-2520913,-36702.76563,69874.0625,-36661.37109,-38522.3125
,,,,,,20,-2473794,-34368.42578,67055.9375,-34303.03125,-39514.125
,,,,,,20.25,-2429586.5,-32084.08594,64197.80859,-32016.69141,-40596.94141
,,,,,,20.5,-2388131.5,-29813.74609,61324.67969,-29772.35156,-41805.75781
,,,,,,20.75,-2348948.25,-27495.41016,58422.55078,-27484.01172,-43166.07422
,,,,,,21,-2311509,-25133.07031,55497.42188,-25135.67188,-44650.89063
,,,,,,21.25,-2275606,-22766.73047,52634.29297,-22777.33203,-46188.20703
,,,,,,21.5,-2241062.75,-20472.39063,49949.16406,-20494.99219,-47679.52344
,,,,,,21.75,-2207687.5,-18324.05273,47447.03516,-18352.6543,-49089.33984
,,,,,,22,-2175512.5,-16337.71289,45036.91016,-16360.31445,-50462.65625
,,,,,,22.25,-2144729.25,-14475.375,42697.78125,-14473.97461,-51832.47266
,,,,,,22.5,-2115578,-12723.03516,40484.65234,-12697.63477,-53164.78906
,,,,,,22.75,-2088202.75,-11088.69531,38437.52344,-11063.29492,-54418.60547
,,,,,,23,-2062571.625,-9554.356445,36513.39453,-9560.954102,-55584.92188
,,,,,,23.25,-2038460.5,-8094.017578,34648.26563,-8128.614258,-56684.73828
,,,,,,23.5,-2015389.25,-6655.678711,32838.13672,-6690.275391,-57802.55469
,,,,,,23.75,-1992654,-5205.339844,31080.00977,-5219.935547,-59019.87109
,,,,,,24,-1969855,-3753.000977,29323.88086,-3741.595703,-60306.1875
,,,,,,24.25,-1947039.75,-2332.661133,27571.75195,-2299.255859,-61565.50391
,,,,,,24.5,-1924432.5,-952.3227539,25856.62305,-910.9160156,-62757.32031
,,,,,,24.75,-1902369.375,444.0166016,24134.49414,467.4238281,-63953.63672
,,,,,,25,-1881122.25,1914.355469,22325.36719,1909.763672,-65261.45313
,,,,,,25.25,-1860787,3470.69458,20410.23828,3456.103516,-66705.76563
,,,,,,25.5,-1841315.75,5093.033691,18475.10938,5084.443359,-68206.58594
,,,,,,25.75,-1822596.625,6751.372559,16639.98047,6736.783203,-69654.90625
,,,,,,26,-1804597.5,8403.711914,14963.85254,8363.123047,-71002.21875
,,,,,,26.25,-1787398.25,10026.05078,13411.72461,9949.462891,-72268.53125
,,,,,,26.5,-1771015,11618.39063,11890.5957,11513.80273,-73512.35156
,,,,,,26.75,-1755335.875,13176.72852,10336.4668,13060.14258,-74765.17188
,,,,,,27,-1740264.75,14723.06836,8733.338867,14608.48145,-76010.98438
,,,,,,27.25,-1725689.5,16305.40723,7106.210449,16204.82129,-77226.29688
,,,,,,27.5,-1711434.375,17921.74609,5512.082031,17851.16016,-78389.61719
,,,,,,27.75,-1697627.125,19540.08594,3981.953369,19493.5,-79545.9375
,,,,,,28,-1684396,21126.42578,2502.824707,21095.83984,-80783.75
,,,,,,28.25,-1671676.75,22676.76367,1048.696289,22662.18164,-82111.5625
,,,,,,28.5,-1659309.625,24211.10156,-400.4321289,24216.52148,-83474.38281
,,,,,,28.75,-1647214.375,25747.44141,-1831.560547,25758.85938,-84814.20313
,,,,,,29,-1635583.25,27275.78125,-3215.689453,27269.19922,-86084.51563
,,,,,,29.25,-1624880,28784.11914,-4570.817383,28763.53906,-87298.32813
,,,,,,29.5,-1615296.875,30306.45898,-5960.946289,30293.87891,-88519.64844
,,,,,,29.75,-1606801.75,31878.79688,-7444.074219,31866.21875,-89787.46875
,,,,,,30,-1599330.5,33471.13672,-9010.203125,33416.55859,-91101.78125
,,,,,,30.25,-1592787.25,34989.47656,-10570.33203,34890.89844,-92412.09375
,,,,,,30.5,-1586772.125,36363.8125,-12058.45898,36257.23828,-93622.41406
,,,,,,30.75,-1580869,37628.15625,-13502.58789,37543.57813,-94698.73438
,,,,,,31,-1574805.75,38872.49219,-14921.7168,38803.91797,-95728.54688
,,,,,,31.25,-1568646.5,40112.83203,-16290.8457,40048.25781,-96831.35938
,,,,,,31.5,-1562519.375,41307.17188,-17590.97461,41246.59766,-97987.67969
,,,,,,31.75,-1556616.25,42419.51172,-18819.10156,42362.9375,-99019.5
,,,,,,32,-1551401,43455.84766,-20031.23047,43407.27734,-99860.3125
,,,,,,32.25,-1547257.875,44444.1875,-21294.35938,44413.61719,-100626.125
,,,,,,32.5,-1544186.625,45380.52734,-22550.48828,45375.95703,-101405.4453
,,,,,,32.75,-1542075.5,46234.86719,-23702.61523,46246.29688,-102184.7578
,,,,,,33,-1540668.25,46957.20703,-24708.74414,46968.63672,-102882.0781
,,,,,,33.25,-1539613.125,47517.54297,-25552.87305,47520.97656,-103380.8906
,,,,,,33.5,-1538621.875,47947.88281,-26250,47941.31641,-103645.7031
,,,,,,33.75,-1537582.75,48312.22266,-26863.12891,48293.65625,-103749.0234
,,,,,,34,-1536463.5,48658.5625,-27439.25781,48617.99609,-103795.3438
,,,,,,34.25,-1535296.375,48994.90234,-27972.38672,48938.33594,-103834.1563
,,,,,,34.5,-1534065.25,49267.23828,-28439.51563,49204.67578,-103839.4688
,,,,,,34.75,-1532882,49363.57813,-28807.64453,49297.01563,-103747.2891
,,,,,,35,-1531794.75,49235.91797,-29018.77344,49159.35547,-103492.1094
,,,,,,35.25,-1530691.625,48956.25781,-29053.90234,48865.69531,-103100.4219
,,,,,,35.5,-1529364.5,48618.59766,-28985.02734,48530.03516,-102655.2344
,,,,,,35.75,-1527781.25,48262.93359,-28880.15625,48190.375,-102201.5547
,,,,,,36,-1526006,47883.27344,-28736.28516,47814.71484,-101774.875
,,,,,,36.25,-1524134.875,47439.61328,-28498.41406,47369.05469,-101383.6875
,,,,,,36.5,-1522279.75,46901.95313,-28133.54297,46841.39453,-100987
,,,,,,36.75,-1520632.5,46264.29297,-27655.67188,46217.73438,-100542.3203
,,,,,,37,-1519337.375,45494.62891,-27055.80078,45464.07422,-100014.6406
,,,,,,37.25,-1518330.125,44578.96875,-26329.92969,44566.41406,-99378.95313
,,,,,,37.5,-1517259,43581.30859,-25547.05664,43576.75391,-98643.26563
,,,,,,37.75,-1515739.75,42587.64844,-24788.18555,42569.09375,-97834.58594
,,,,,,38,-1513724.625,41623.98828,-24045.31445,41587.43359,-97003.40625
,,,,,,38.25,-1511117.375,40660.32422,-23254.44336,40615.77344,-96198.21875
,,,,,,38.5,-1507902.25,39646.66406,-22370.57031,39606.11328,-95407.53125
,,,,,,38.75,-1504207,38589.00391,-21379.69922,38558.45313,-94582.35156
,,,,,,39,-1500367.875,37575.34375,-20293.82813,37546.78906,-93698.17188
,,,,,,39.25,-1496768.625,36659.67969,-19207.95703,36619.13281,-92814.98438
,,,,,,39.5,-1493649.5,35820.02344,-18223.08398,35767.46875,-91997.79688
,,,,,,39.75,-1490866.25,35016.35938,-17340.21289,34973.8125,-91240.61719
,,,,,,40,-1488163.125,34238.69922,-16498.3418,34220.14844,-90535.9375
,,,,,,40.25,-1485076,33487.03906,-15628.4707,33488.49219,-89861.25
,,,,,,40.5,-1481156.75,32801.375,-14739.59961,32794.82813,-89168.0625
,,,,,,40.75,-1476325.5,32201.7168,-13902.72656,32159.16992,-88449.38281
,,,,,,41,-1470790.375,31608.05469,-13084.85547,31533.50977,-87695.20313
,,,,,,41.25,-1464775.25,30956.39453,-12188.98438,30881.84961,-86881.01563
,,,,,,41.5,-1458552,30294.73438,-11268.11328,30240.18945,-86051.82813
,,,,,,41.75,-1452248.875,29677.07227,-10450.24023,29644.5293,-85282.14844
,,,,,,42,-1446025.625,29097.41211,-9742.369141,29074.86914,-84570.96875
,,,,,,42.25,-1440042.5,28515.75,-9072.498047,28493.20703,-83878.78125
,,,,,,42.5,-1434331.25,27906.08984,-8423.626953,27877.54688,-83200.09375
,,,,,,42.75,-1428892.125,27304.42969,-7821.754883,27257.88672,-82541.41406
,,,,,,43,-1423772.875,26742.76758,-7220.883789,26676.22656,-81904.23438
,,,,,,43.25,-1418909.75,26213.10742,-6555.011719,26130.56641,-81279.54688
,,,,,,43.5,-1414142.5,25705.44727,-5868.140625,25612.90625,-80673.85938
,,,,,,43.75,-1409487.375,25227.78516,-5221.268555,25141.24609,-80110.67969
,,,,,,44,-1404944.125,24762.125,-4616.397461,24685.58594,-79566.99219
,,,,,,44.25,-1400497,24320.46289,-4084.525391,24243.92578,-79044.8125
,,,,,,44.5,-1396241.75,23964.80273,-3652.654297,23900.26563,-78621.625
,,,,,,44.75,-1392082.625,23709.14258,-3271.783203,23662.60547,-78309.94531
,,,,,,45,-1387907.5,23491.48047,-2872.911133,23456.94531,-78030.25781
,,,,,,45.25,-1383652.25,23263.82031,-2402.040039,23247.28516,-77707.07813
,,,,,,45.5,-1379445,23002.1582,-1835.167969,23021.625,-77330.39063
,,,,,,45.75,-1375621.875,22712.49805,-1197.296387,22753.96484,-76934.71094
,,,,,,46,-1372518.75,22418.83594,-609.425293,22448.30469,-76572.02344
,,,,,,46.25,-1370183.5,22113.17578,-184.5537109,22132.64453,-76275.84375
,,,,,,46.5,-1368568.375,21767.51563,147.3178711,21790.98438,-75994.15625
,,,,,,46.75,-1367737.125,21367.85547,528.1894531,21371.32422,-75638.97656
,,,,,,47,-1367530,20930.19336,974.0610352,20891.66406,-75209.78906
,,,,,,47.25,-1367610.75,20518.53125,1392.932617,20444.00391,-74804.60938
,,,,,,47.5,-1367579.625,20178.87109,1696.804199,20090.34375,-74516.42188
,,,,,,47.75,-1367244.375,19891.21094,1870.675781,19808.68359,-74335.24219
,,,,,,48,-1366589.25,19613.55078,1976.547363,19537.02344,-74194.05469
,,,,,,48.25,-1365758,19347.88867,2029.418457,19271.36328,-74100.375
,,,,,,48.5,-1365102.875,19132.22656,2001.290039,19083.70313,-74104.6875
,,,,,,48.75,-1365183.625,19006.56641,1905.161621,19012.04297,-74178.50781
,,,,,,49,-1366176.5,18966.90625,1806.033203,19002.38281,-74230.82031
,,,,,,49.25,-1367937.25,18983.24609,1754.904785,19010.72266,-74232.14063
,,,,,,49.5,-1370290.125,19063.58398,1714.776367,19055.0625,-74262.45313
,,,,,,49.75,-1373043,19207.92188,1593.647949,19167.40234,-74412.27344
,,,,,,50,-1375987.75,19388.26172,1319.519531,19333.74219,-74678.08594
,,,,,,50.25,-1378964.5,19612.60156,887.3911133,19568.08203,-75012.40625
,,,,,,50.5,-1381893.375,19900.94141,382.262207,19872.42188,-75398.71875
,,,,,,50.75,-1384710.25,20221.2793,-97.86621094,20200.75977,-75834.03125
,,,,,,51,-1387351,20589.61719,-543.9946289,20565.09961,-76301.85156
,,,,,,51.25,-1389639.875,21051.95703,-989.1230469,21029.43945,-76813.67188
,,,,,,51.5,-1391624.625,21582.29688,-1403.250977,21575.7793,-77362.48438
,,,,,,51.75,-1393513.5,22108.63672,-1747.379883,22116.11914,-77903.29688
,,,,,,52,-1395258.25,22646.97461,-2088.508789,22646.45898,-78442.11719
,,,,,,52.25,-1396811.125,23239.31445,-2491.636719,23226.79883,-79017.9375
,,,,,,52.5,-1398155.875,23877.65234,-2934.765625,23863.13867,-79632.75
,,,,,,52.75,-1399260.75,24531.99219,-3368.893555,24507.47852,-80252.5625
,,,,,,53,-1400125.5,25218.33008,-3770.022461,25179.81836,-80864.38281
,,,,,,53.25,-1400766.375,25970.66992,-4148.150391,25938.1582,-81498.20313
,,,,,,53.5,-1401391.125,26739.00977,-4515.279297,26726.49805,-82143.01563
,,,,,,53.75,-1402144,27425.34766,-4827.407227,27432.83789,-82736.32813
,,,,,,54,-1402992.75,28017.6875,-5010.536133,28021.17773,-83252.64844
,,,,,,54.25,-1403585.625,28558.02539,-5074.665039,28533.51758,-83704.96875
,,,,,,54.5,-1403682.5,29032.36523,-5090.792969,28995.85742,-84092.28125
,,,,,,54.75,-1403251.25,29430.70508,-5069.921875,29402.19727,-84417.59375
,,,,,,55,-1402308.125,29753.04297,-4982.049805,29732.53711,-84711.91406
,,,,,,55.25,-1400884.875,29961.38281,-4808.178711,29944.87695,-84980.23438
,,,,,,55.5,-1399189.75,30067.7207,-4559.306641,30047.2168,-85172.54688
,,,,,,55.75,-1397414.5,30132.06055,-4251.435547,30093.55664,-85231.85938
,,,,,,56,-1395799.375,30154.40039,-3881.563477,30089.89453,-85142.67969
,,,,,,56.25,-1394488.125,30048.73828,-3443.692383,29966.23438,-84914
,,,,,,56.5,-1393497,29763.07813,-2937.821289,29682.57422,-84586.3125
,,,,,,56.75,-1392521.75,29377.41602,-2407.949219,29312.91406,-84241.625
,,,,,,57,-1390938.625,28959.75586,-1887.078125,28905.25391,-83904.44531
,,,,,,57.25,-1388331.375,28478.0957,-1306.206543,28437.59375,-83507.26563
,,,,,,57.5,-1384812.25,27898.43359,-598.3349609,27885.93359,-82994.57813
,,,,,,57.75,-1380573,27198.77344,236.5366211,27212.27344,-82342.39063
,,,,,,58,-1375901.875,26353.11133,1185.408203,26362.61328,-81503.21094
,,,,,,58.25,-1371150.625,25353.45117,2241.279785,25330.95313,-80470.02344
,,,,,,58.5,-1366479.5,24241.79102,3382.151367,24189.29297,-79318.84375
,,,,,,58.75,-1361824.25,23076.12891,4545.022949,23015.63281,-78121.65625
,,,,,,59,-1357169.125,21884.46875,5645.894531,21827.97266,-76896.47656
,,,,,,59.25,-1352610,20676.80859,6668.766113,20616.3125,-75634.28906
,,,,,,59.5,-1348370.75,19447.14648,7664.637695,19376.65234,-74329.10938
,,,,,,59.75,-1344579.625,18185.48438,8675.508789,18106.99219,-72985.42188
,,,,,,60,-1341012.375,16833.82422,9731.380859,16761.33203,-71580.24219
,,,,,,60.25,-1337525.25,15360.16309,10799.25195,15309.67188,-70085.55469
,,,,,,60.5,-1334150,13858.50195,11786.12305,13832.01172,-68528.375
,,,,,,60.75,-1330742.875,12406.8418,12656.99512,12400.35156,-66937.1875
,,,,,,61,-1327239.625,11011.18066,13420.86719,11014.69141,-65339.50781
,,,,,,61.25,-1323704.5,9705.519531,14080.73828,9705.03125,-63801.82031
,,,,,,61.5,-1320185.25,8529.859375,14640.60938,8511.370117,-62354.14063
,,,,,,61.75,-1316698.125,7444.198242,15118.48145,7405.709961,-60969.45313
,,,,,,62,-1313290.875,6406.537109,15533.35254,6352.049805,-59644.76953
,,,,,,62.25,-1310139.75,5434.875977,15890.22461,5364.389648,-58428.58594
,,,,,,62.5,-1307564.5,4545.214844,16180.0957,4466.729492,-57355.40234
,,,,,,62.75,-1305709.375,3759.554199,16364.96777,3687.069336,-56403.21875
,,,,,,63,-1304446.125,3157.893311,16373.83887,3103.40918,-55574.53516
,,,,,,63.25,-1303791,2804.232422,16143.70996,2769.748779,-54955.35156
,,,,,,63.5,-1303871.75,2666.571289,15727.58203,2648.088623,-54597.16797
,,,,,,63.75,-1304480.625,2688.9104,15241.45313,2668.428467,-54463.98438
,,,,,,64,-1305169.5,2867.249512,14695.3252,2846.768066,-54530.30078
,,,,,,64.25,-1305570.25,3233.588623,14011.19629,3221.10791,-54807.11719
,,,,,,64.5,-1305571.125,3813.927734,13148.06836,3805.447754,-55318.43359
,,,,,,64.75,-1305315.875,4614.266602,12110.93945,4595.787598,-56090.25
,,,,,,65,-1305044.75,5612.605957,10900.81055,5574.127441,-57121.06641
,,,,,,65.25,-1305205.5,6736.944824,9539.682617,6696.466797,-58344.38281
,,,,,,65.5,-1306278.375,7939.28418,8062.554199,7898.806641,-59689.69922
,,,,,,65.75,-1308375.125,9235.623047,6483.425781,9191.146484,-61159.51563
,,,,,,66,-1311256,10681.96191,4799.297363,10629.48633,-62781.33203
,,,,,,66.25,-1314680.75,12278.30078,3047.168701,12223.82617,-64532.64844
,,,,,,66.5,-1318297.625,14010.64063,1284.040039,13952.16602,-66372.96875
,,,,,,66.75,-1321898.375,15890.97949,-516.0883789,15832.50586,-68313.78125
,,,,,,67,-1325451.25,17931.31836,-2382.216797,17870.8457,-70389.59375
,,,,,,67.25,-1328876,20089.65625,-4268.344727,20011.18555,-72572.91406
,,,,,,67.5,-1332092.875,22315.99609,-6173.473633,22219.52539,-74803.73438
,,,,,,67.75,-1335085.625,24592.33594,-8143.602539,24505.86523,-77059.04688
,,,,,,68,-1337838.5,26880.67383,-10127.73047,26818.20508,-79313.85938
,,,,,,68.25,-1340511.25,29135.01367,-12029.85938,29082.54492,-81530.67969
,,,,,,68.5,-1343136.125,31351.35352,-13827.98828,31288.88477,-83723
,,,,,,68.75,-1345521,33581.69141,-15547.11523,33497.22656,-85921.3125
,,,,,,69,-1347601.75,35836.03125,-17213.24414,35739.5625,-88112.125
,,,,,,69.25,-1349458.625,38068.36719,-18810.37305,37977.90625,-90275.94531
,,,,,,69.5,-1351123.375,40236.70703,-20303.50195,40144.24219,-92406.76563
,,,,,,69.75,-1352612.25,42315.04688,-21681.63086,42200.58203,-94481.57813
,,,,,,70,-1353989,44303.38672,-22955.75781,44178.92188,-96466.39063
,,,,,,70.25,-1355381.875,46221.72656,-24132.88672,46119.26172,-98342.71094
,,,,,,70.5,-1356854.625,48058.06641,-25202.01563,47979.60156,-100112.5313
,,,,,,70.75,-1358263.5,49774.40234,-26152.14453,49703.94141,-101806.8438
,,,,,,71,-1359320.25,51384.74219,-26993.27344,51314.28125,-103466.1563
,,,,,,71.25,-1359945.125,52927.08203,-27756.40234,52866.62109,-105110.4766
,,,,,,71.5,-1360121.875,54381.42188,-28476.52734,54334.96094,-106722.7969
,,,,,,71.75,-1359786.75,55709.76172,-29153.65625,55663.30078,-108273.1094
,,,,,,72,-1359019.5,56934.09766,-29761.78516,56869.64063,-109763.4219
