Data Table,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5
,,,,,,Time (ms),Result (nV),Result (nV),Result (nV),Result (nV),Result (nV)
,,,,,,212.25,-63652.20313,3016.658691,6904.546387,3067.105469,2847.14502
,,,,,,212.5,-64420.58594,3109.164063,6929.400879,3153.619141,2804.871094
,,,,,,212.75,-65284.96875,3201.669434,6935.255371,3234.132813,2660.597656
,,,,,,213,-66149.35156,3290.174316,6916.109863,3308.645996,2430.324219
,,,,,,213.25,-66981.73438,3358.679688,6877.964355,3367.159668,2186.050293
,,,,,,213.5,-67718.11719,3405.18457,6835.819336,3423.67334,1933.776855
,,,,,,213.75,-68454.5,3453.689941,6803.673828,3492.187012,1629.503418
,,,,,,214,-69190.88281,3520.195313,6781.52832,3576.700684,1273.229492
,,,,,,214.25,-69895.26563,3614.700195,6768.382813,3681.214355,918.9560547
,,,,,,214.5,-70439.64844,3747.205566,6753.237305,3795.728027,618.6821289
,,,,,,214.75,-70920.03125,3901.710449,6731.091797,3922.241699,374.4086914
,,,,,,215,-71368.41406,4042.21582,6721.946289,4066.755371,134.1352539
,,,,,,215.25,-71784.79688,4172.721191,6751.800781,4213.268555,-128.1386719
,,,,,,215.5,-72169.17969,4299.226074,6802.655273,4351.782227,-374.4121094
,,,,,,215.75,-72489.5625,4415.731445,6843.509766,4460.295898,-564.685791
,,,,,,216,-72745.94531,4520.236328,6888.364258,4530.80957,-692.9594727
,,,,,,216.25,-72970.32813,4610.741699,6945.21875,4575.323242,-791.2329102
,,,,,,216.5,-73066.71094,4689.24707,6993.073242,4625.836914,-881.5065918
,,,,,,216.75,-73131.09375,4749.751953,7045.927734,4694.350586,-963.7802734
,,,,,,217,-73163.47656,4792.257324,7131.782715,4768.864258,-1044.053955
,,,,,,217.25,-73099.85938,4824.762207,7227.637207,4831.37793,-1118.327393
,,,,,,217.5,-72908.24219,4849.267578,7298.491699,4863.891602,-1166.601074
,,,,,,217.75,-72684.625,4861.772461,7343.346191,4870.404785,-1218.874756
,,,,,,218,-72493.00781,4880.277832,7373.200684,4880.918457,-1329.148438
,,,,,,218.25,-72333.39063,4908.783203,7409.055176,4905.432129,-1495.421875
,,,,,,218.5,-72173.77344,4911.288086,7468.909668,4905.945801,-1669.695557
,,,,,,218.75,-71982.15625,4849.793457,7538.76416,4860.459473,-1825.969238
,,,,,,219,-71726.53906,4746.29834,7596.619141,4780.973145,-1964.24292
,,,,,,219.25,-71406.92188,4642.803711,7643.473633,4681.486816,-2094.516357
,,,,,,219.5,-71087.30469,4545.309082,7697.328125,4570.000488,-2236.790039
,,,,,,219.75,-70799.6875,4425.813965,7757.182617,4430.51416,-2395.063721
,,,,,,220,-70416.07031,4268.319336,7814.037109,4257.027832,-2543.337402
,,,,,,220.25,-69872.45313,4094.824219,7888.891602,4065.541016,-2671.61084
,,,,,,220.5,-69168.83594,3921.32959,7978.746094,3880.054688,-2777.884521
,,,,,,220.75,-68433.21875,3739.834961,8055.600586,3706.568359,-2856.158203
,,,,,,221,-67761.60156,3544.339844,8100.455078,3529.082031,-2888.431641
,,,,,,221.25,-67217.98438,3318.845215,8104.30957,3329.595703,-2894.705566
,,,,,,221.5,-66706.36719,3097.350098,8074.164551,3122.109375,-2894.979004
,,,,,,221.75,-66226.75,2933.855469,8039.019043,2936.623047,-2867.252686
,,,,,,222,-65619.13281,2828.36084,8031.873535,2799.136719,-2765.526367
,,,,,,222.25,-64883.51563,2732.865723,8059.728027,2705.650391,-2585.799805
,,,,,,222.5,-64083.89844,2643.371094,8086.58252,2634.163574,-2370.073486
,,,,,,222.75,-63284.27734,2571.875977,8086.437012,2570.677246,-2158.347168
,,,,,,223,-62452.66016,2502.381348,8078.291504,2495.190918,-1936.62085
,,,,,,223.25,-61717.04297,2420.886719,8076.145996,2401.70459,-1686.894531
,,,,,,223.5,-61045.42578,2335.391602,8044.000488,2300.218262,-1415.167969
,,,,,,223.75,-60469.80859,2247.896973,7962.85498,2214.731934,-1115.44165
,,,,,,224,-59990.19141,2148.4021,7879.709961,2135.245605,-773.715332
,,,,,,224.25,-59542.57422,2030.907227,7828.564453,2027.759277,-379.9890137
,,,,,,224.5,-59190.95703,1919.412354,7782.418945,1902.272705,93.73730469
,,,,,,224.75,-58871.33984,1827.91748,7725.273438,1796.786377,663.4638672
,,,,,,225,-58583.72266,1754.422607,7686.12793,1737.300049,1277.19043
,,,,,,225.25,-58328.10547,1692.927979,7689.982422,1697.813721,1838.916504
,,,,,,225.5,-58072.48828,1641.433105,7724.836914,1662.327148,2274.643066
,,,,,,225.75,-57912.87109,1621.938232,7768.691406,1642.84082,2590.369141
,,,,,,226,-57881.25391,1650.443359,7807.545898,1663.354492,2828.095703
,,,,,,226.25,-57945.63672,1714.948486,7822.400391,1713.868164,3005.822266
,,,,,,226.5,-58138.01953,1803.453613,7797.255371,1800.381836,3115.54834
,,,,,,226.75,-58394.40234,1901.958984,7762.109863,1906.895264,3181.274902
,,,,,,227,-58682.78516,1998.464111,7743.964355,1993.408936,3237.001465
,,,,,,227.25,-59067.16797,2074.969238,7713.818848,2055.922607,3290.727539
,,,,,,227.5,-59611.55078,2143.474365,7648.67334,2136.436279,3296.454102
,,,,,,227.75,-60219.93359,2233.979492,7556.527832,2250.949707,3220.180176
,,,,,,228,-60924.31641,2362.484863,7454.382324,2383.463379,3081.906738
,,,,,,228.25,-61756.69922,2512.989746,7360.236816,2515.977051,2929.633301
,,,,,,228.5,-62653.08203,2653.495117,7285.091309,2644.490723,2777.359375
,,,,,,228.75,-63581.46484,2764.000488,7233.945801,2755.004395,2621.085938
,,,,,,229,-64509.84375,2842.505371,7206.800781,2831.518066,2452.8125
,,,,,,229.25,-65438.22656,2901.010742,7181.655273,2882.031738,2258.538574
,,,,,,229.5,-66334.60938,2953.515625,7130.509766,2938.54541,2014.265137
,,,,,,229.75,-67198.99219,3022.020996,7063.364258,3023.058594,1713.991211
,,,,,,230,-67935.375,3110.526367,6996.21875,3123.572266,1407.717773
,,,,,,230.25,-68575.75781,3189.03125,6951.073242,3202.085938,1147.444336
,,,,,,230.5,-69216.14063,3259.536621,6937.927734,3258.599609,933.1704102
,,,,,,230.75,-69792.52344,3348.041504,6931.782227,3311.113281,746.8969727
,,,,,,231,-70272.90625,3442.546875,6925.636719,3375.626953,590.6235352
,,,,,,231.25,-70689.28906,3503.051758,6939.491211,3446.140625,444.3496094
,,,,,,231.5,-71105.67188,3537.557129,6958.345703,3530.654297,280.0761719
,,,,,,231.75,-71586.05469,3590.0625,6943.200195,3623.167969,121.8022461
,,,,,,232,-72002.4375,3668.567383,6905.055176,3697.681641,-12.47119141
,,,,,,232.25,-72354.82031,3741.072754,6891.909668,3736.194824,-122.7446289
,,,,,,232.5,-72611.20313,3795.577637,6909.76416,3756.708496,-233.0183105
,,,,,,232.75,-72707.58594,3850.083008,6916.618652,3809.222168,-355.2919922
,,,,,,233,-72739.96875,3914.588379,6898.473145,3897.73584,-469.5656738
,,,,,,233.25,-72708.35156,3983.093262,6879.328125,3990.249512,-541.8393555
,,,,,,233.5,-72644.73438,4057.598633,6879.182617,4070.763184,-580.112793
,,,,,,233.75,-72517.11719,4122.103516,6893.037109,4139.276855,-632.3864746
,,,,,,234,-72325.5,4176.608887,6909.891602,4201.790527,-740.6601563
,,,,,,234.25,-72069.88281,4255.114258,6918.746094,4284.304199,-886.9338379
,,,,,,234.5,-71814.26563,4373.619141,6920.600586,4410.817871,-1021.207275
,,,,,,234.75,-71622.64844,4512.124512,6912.455078,4557.331055,-1135.480957
,,,,,,235,-71431.03125,4638.629395,6873.30957,4671.844727,-1253.754639
,,,,,,235.25,-71207.41406,4735.134766,6792.164063,4748.358398,-1374.02832
,,,,,,235.5,-70919.79688,4807.640137,6694.018555,4806.87207,-1480.301758
,,,,,,235.75,-70568.17969,4846.14502,6624.873047,4843.385742,-1568.575439
,,,,,,236,-70120.5625,4828.650391,6613.727539,4835.899414,-1638.849121
,,,,,,236.25,-69608.94531,4783.155273,6643.582031,4806.413086,-1701.122803
,,,,,,236.5,-69065.32813,4761.660645,6682.436523,4782.926758,-1773.39624
,,,,,,236.75,-68489.71094,4754.166016,6722.291016,4753.44043,-1859.669922
,,,,,,237,-67914.09375,4722.670898,6771.145996,4695.953613,-1933.943604
,,,,,,237.25,-67338.47656,4649.17627,6830.000488,4610.467285,-1990.217285
,,,,,,237.5,-66666.85938,4547.681152,6895.85498,4510.980957,-2022.490723
,,,,,,237.75,-65931.24219,4442.186523,6961.709473,4409.494629,-1990.764404
,,,,,,238,-65163.625,4344.691406,7010.563965,4322.008301,-1867.038086
,,,,,,238.25,-64428.00781,4263.196777,7033.418945,4244.521973,-1707.311768
,,,,,,238.5,-63692.39063,4181.702148,7028.273438,4161.035645,-1581.585205
,,,,,,238.75,-62892.77344,4084.207031,7012.12793,4073.549316,-1461.858887
,,,,,,239,-61997.15625,4006.712402,7010.982422,4008.062988,-1274.132568
,,,,,,239.25,-61165.53906,3957.217285,7036.836914,3972.57666,-1036.40625
,,,,,,239.5,-60365.92188,3915.722656,7078.691406,3939.089844,-818.6799316
,,,,,,239.75,-59662.30078,3888.228027,7106.545898,3901.603516,-634.9533691
,,,,,,240,-59022.68359,3858.73291,7108.400391,3862.117188,-441.2270508
,,,,,,240.25,-58415.07031,3819.238281,7107.254883,3804.630859,-183.5007324
,,,,,,240.5,-57775.45313,3777.743164,7127.109375,3737.144531,158.2255859
,,,,,,240.75,-57135.83203,3742.248535,7156.963867,3691.658203,565.9521484
,,,,,,241,-56592.21484,3718.753906,7170.818359,3676.171875,997.6782227
,,,,,,241.25,-56048.59766,3705.258789,7165.67334,3678.685547,1423.404785
,,,,,,241.5,-55600.98047,3715.76416,7156.527832,3693.199219,1813.131348
,,,,,,241.75,-55185.36328,3768.269043,7146.382324,3743.712891,2156.857422
,,,,,,242,-54897.74609,3852.774414,7133.236816,3836.226074,2478.583984
,,,,,,242.25,-54738.12891,3959.279785,7119.091309,3952.739746,2800.310547
,,,,,,242.5,-54674.51172,4077.784668,7099.945801,4087.253418,3132.036621
,,,,,,242.75,-54578.89453,4214.290039,7068.800293,4223.76709,3473.763184
,,,,,,243,-54579.27734,4362.794922,7012.655273,4356.280762,3789.489258
,,,,,,243.25,-54771.66016,4513.300293,6919.509766,4490.794434,4021.21582
,,,,,,243.5,-55188.04297,4659.805664,6798.364258,4623.308105,4134.942383
,,,,,,243.75,-55732.42578,4794.310547,6684.21875,4745.821777,4150.668945
,,,,,,244,-56276.80859,4902.815918,6618.073242,4846.335449,4102.394531
,,,,,,244.25,-56789.19141,4985.320801,6615.927734,4930.848633,3996.121094
,,,,,,244.5,-57301.57422,5077.826172,6655.782227,5039.362305,3815.847656
,,,,,,244.75,-57877.95703,5200.331055,6698.636719,5191.875977,3585.574219
,,,,,,245,-58518.33594,5326.836426,6715.491211,5346.389648,3349.300293
,,,,,,245.25,-59350.72266,5445.341797,6710.345703,5468.90332,3123.026855
,,,,,,245.5,-60311.10547,5567.84668,6695.200195,5565.416992,2874.753418
,,,,,,245.75,-61399.48828,5692.352051,6688.054688,5655.930664,2570.479492
,,,,,,246,-62519.86719,5798.856934,6702.90918,5746.444336,2208.206055
,,,,,,246.25,-63608.25,5879.362305,6739.763672,5836.958008,1801.932617
,,,,,,246.5,-64600.63281,5939.867676,6784.618164,5927.47168,1391.658691
,,,,,,246.75,-65529.01563,5998.372559,6821.473145,6017.984863,1005.385254
,,,,,,247,-66361.39844,6092.87793,6817.327637,6130.498535,617.1113281
,,,,,,247.25,-67097.78125,6241.382813,6756.182129,6293.012695,196.8378906
,,,,,,247.5,-67834.16406,6439.887695,6644.036621,6491.526367,-249.435791
,,,,,,247.75,-68538.54688,6658.393555,6490.891113,6692.040039,-677.7092285
,,,,,,248,-69274.92969,6874.898438,6300.746094,6882.552734,-1055.98291
,,,,,,248.25,-69979.3125,7067.40332,6088.600586,7055.066406,-1396.256592
,,,,,,248.5,-70587.69531,7229.90918,5880.455078,7211.580078,-1730.530273
,,,,,,248.75,-71036.07813,7358.414063,5707.30957,7344.09375,-2034.803711
,,,,,,249,-71324.46094,7452.918945,5578.164063,7442.607422,-2261.077393
,,,,,,249.25,-71516.84375,7513.424805,5474.018555,7511.121094,-2419.351074
,,,,,,249.5,-71613.22656,7557.929688,5374.873047,7567.634766,-2569.624512
,,,,,,249.75,-71709.60938,7616.43457,5273.727539,7624.148438,-2761.898438
,,,,,,250,-71805.99219,7688.939453,5159.582031,7690.662109,-2974.171875
,,,,,,250.25,-71934.375,7761.445313,5023.436523,7765.175781,-3154.445557
,,,,,,250.5,-72062.75781,7833.950195,4869.291016,7837.689453,-3304.719238
,,,,,,250.75,-72159.14063,7908.455078,4692.145508,7902.203125,-3448.992676
,,,,,,251,-72191.52344,7976.960938,4482,7972.716797,-3605.266357
,,,,,,251.25,-72095.90625,8039.46582,4263.854492,8043.230469,-3769.540039
,,,,,,251.5,-71968.28906,8105.970703,4075.709473,8113.744141,-3951.813721
,,,,,,251.75,-71840.67188,8194.476563,3915.563965,8206.257813,-4182.087402
,,,,,,252,-71649.05469,8306.981445,3753.418457,8320.771484,-4458.36084
,,,,,,252.25,-71297.4375,8435.486328,3591.272949,8431.285156,-4758.634766
,,,,,,252.5,-70881.82031,8547.991211,3444.127441,8513.798828,-5068.908203
,,,,,,252.75,-70466.20313,8638.49707,3291.981934,8580.311523,-5357.181641
,,,,,,253,-70018.58594,8727.001953,3112.83667,8652.825195,-5633.455078
,,,,,,253.25,-69602.96875,8821.506836,2932.691162,8745.338867,-5963.729004
,,,,,,253.5,-69219.35156,8910.012695,2786.545654,8835.852539,-6338.00293
,,,,,,253.75,-68771.73438,8962.517578,2706.400146,8880.366211,-6674.276367
,,,,,,254,-68196.11719,8951.022461,2703.254883,8878.879883,-6934.549805
,,,,,,254.25,-67556.5,8897.527344,2737.109375,8857.393555,-7124.823242
,,,,,,254.5,-66948.88281,8836.033203,2733.963867,8811.907227,-7265.097168
,,,,,,254.75,-66469.26563,8778.538086,2674.818359,8732.420898,-7365.370605
,,,,,,255,-65989.64844,8711.042969,2600.672852,8644.93457,-7407.644531
,,,,,,255.25,-65510.03125,8635.548828,2558.527344,8589.448242,-7385.917969
,,,,,,255.5,-65030.41406,8574.053711,2568.38208,8555.961914,-7302.191406
,,,,,,255.75,-64550.79688,8504.558594,2630.236572,8492.475586,-7172.465332
,,,,,,256,-64039.17969,8385.064453,2732.091064,8358.989258,-7010.73877
,,,,,,256.25,-63495.5625,8211.569336,2871.945557,8173.50293,-6811.012695
,,,,,,256.5,-62887.94531,8020.074219,3030.800049,7976.016602,-6567.286133
,,,,,,256.75,-62248.32422,7842.579102,3166.654785,7794.530273,-6319.55957
,,,,,,257,-61576.70703,7681.084961,3265.509277,7635.043945,-6119.833496
,,,,,,257.25,-60905.08984,7547.589844,3350.36377,7491.557617,-5962.106934
,,,,,,257.5,-60329.47266,7450.094727,3452.218262,7376.070313,-5806.380859
,,,,,,257.75,-59881.85547,7376.600586,3586.072754,7286.583984,-5614.654297
,,,,,,258,-59562.23828,7291.105469,3732.92749,7205.097656,-5372.927734
,,,,,,258.25,-59402.62109,7185.610352,3866.781982,7133.611328,-5111.201172
,,,,,,258.5,-59339.00391,7094.116211,3972.636475,7088.125,-4891.475098
,,,,,,258.75,-59371.38672,7054.621094,4046.491211,7078.638672,-4741.748535
,,,,,,259,-59467.76953,7059.125977,4101.345703,7075.152344,-4626.022461
,,,,,,259.25,-59596.15234,7069.630859,4145.200195,7059.666016,-4516.295898
,,,,,,259.5,-59724.53516,7074.136719,4178.054688,7038.179688,-4410.569336
,,,,,,259.75,-59948.91797,7092.641602,4198.90918,7026.693359,-4296.843262
,,,,,,260,-60205.30078,7131.146484,4191.763672,7039.207031,-4173.116699
,,,,,,260.25,-60557.68359,7183.652344,4136.618164,7081.720703,-4039.390381
,,,,,,260.5,-60942.06641,7254.157227,4049.472656,7158.234375,-3917.664063
,,,,,,260.75,-61390.44922,7352.662109,3957.327393,7258.748047,-3833.937744
,,,,,,261,-61870.83203,7451.166992,3860.181885,7371.261719,-3798.211182
,,,,,,261.25,-62383.21484,7519.672852,3775.036377,7487.775391,-3786.484863
,,,,,,261.5,-62927.59766,7590.177734,3717.891113,7616.289063,-3780.758545
,,,,,,261.75,-63471.98047,7698.682617,3660.745605,7740.802734,-3759.032227
,,,,,,262,-64080.36328,7821.188477,3591.600098,7841.316406,-3695.305664
,,,,,,262.25,-64784.74609,7911.693359,3548.45459,7915.830078,-3585.579346
,,,,,,262.5,-65553.125,7984.198242,3541.309082,7980.342773,-3437.853027
,,,,,,262.75,-66257.50781,8060.704102,3545.163574,8042.856445,-3278.126465
,,,,,,263,-66929.89063,8121.208984,3563.018311,8101.370117,-3152.400391
,,,,,,263.25,-67506.27344,8143.713867,3614.872803,8131.883789,-3084.673828
,,,,,,263.5,-68018.65625,8164.21875,3672.727295,8160.397461,-3088.94751
,,,,,,263.75,-68531.03906,8220.724609,3691.581787,8236.911133,-3177.221191
,,,,,,264,-69075.42188,8303.229492,3676.436523,8351.424805,-3309.494629
,,,,,,264.25,-69715.80469,8397.734375,3655.291016,8461.938477,-3457.768311
,,,,,,264.5,-70356.1875,8488.240234,3641.145508,8552.452148,-3616.041992
,,,,,,264.75,-70964.57031,8560.745117,3642,8614.96582,-3760.315674
,,,,,,265,-71476.95313,8605.25,3671.854492,8651.479492,-3858.589111
,,,,,,265.25,-71861.33594,8633.755859,3719.708984,8675.993164,-3940.862793
,,,,,,265.5,-72117.71875,8668.260742,3750.563721,8710.506836,-4073.136475
,,,,,,265.75,-72342.10156,8710.765625,3735.418213,8757.020508,-4319.410156
,,,,,,266,-72502.48438,8747.270508,3678.272705,8795.53418,-4667.683594
,,,,,,266.25,-72694.86719,8749.776367,3602.127197,8798.047852,-5063.95752
,,,,,,266.5,-72951.25,8706.28125,3501.981934,8758.561523,-5450.230957
,,,,,,266.75,-73207.63281,8634.786133,3375.836426,8687.075195,-5786.504395
,,,,,,267,-73432.01563,8557.291992,3254.690918,8599.588867,-6048.77832
,,,,,,267.25,-73528.39844,8471.796875,3180.54541,8504.101563,-6243.051758
,,,,,,267.5,-73592.78125,8368.301758,3156.399902,8388.615234,-6369.325195
,,,,,,267.75,-73561.16406,8244.806641,3148.254639,8251.128906,-6425.599121
,,,,,,268,-73433.54688,8121.3125,3137.109131,8123.642578,-6451.872559
,,,,,,268.25,-73273.92969,8023.817383,3124.963623,8040.15625,-6544.146484
,,,,,,268.5,-73178.3125,7946.322266,3100.818115,7974.669922,-6734.419922
,,,,,,268.75,-73082.69531,7872.828125,3045.672607,7901.183594,-6962.693359
,,,,,,269,-72859.07813,7789.333008,2978.527344,7817.697266,-7178.966797
,,,,,,269.25,-72443.46094,7701.837891,2934.381836,7720.210938,-7385.240723
,,,,,,269.5,-71899.84375,7608.34375,2920.236328,7592.724609,-7577.514648
,,,,,,269.75,-71324.22656,7494.848633,2913.09082,7443.238281,-7713.788086
,,,,,,270,-70716.60938,7359.353516,2894.945313,7289.751953,-7768.061523
,,,,,,270.25,-70172.99219,7213.858398,2865.800049,7140.265625,-7778.334961
,,,,,,270.5,-69629.375,7058.364258,2826.654541,7012.779297,-7802.608887
,,,,,,270.75,-69117.75781,6896.869141,2778.509033,6895.292969,-7876.882813
,,,,,,271,-68606.14063,6757.374023,2733.363525,6777.806641,-7983.15625
,,,,,,271.25,-68062.52344,6659.879883,2720.218018,6684.320313,-8037.429688
,,,,,,271.5,-67486.90625,6598.384766,2762.072754,6622.833984,-7993.703125
,,,,,,271.75,-66879.28906,6550.889648,2848.927246,6569.347656,-7883.977051
,,,,,,272,-66303.67188,6491.395508,2944.781738,6493.860352,-7750.250977
,,,,,,272.25,-65792.05469,6399.900391,3018.63623,6380.374023,-7592.524414
,,,,,,272.5,-65280.4375,6276.405273,3043.490723,6236.888184,-7398.797852
,,,,,,272.75,-64768.82031,6148.910645,3005.345459,6093.401855,-7177.071289
,,,,,,273,-64193.20313,6047.415527,2917.199951,6003.915527,-6955.345215
,,,,,,273.25,-63553.58594,5977.920898,2820.054443,5978.428711,-6759.618652
,,,,,,273.5,-62913.96875,5934.42627,2743.908936,5950.942383,-6589.892578
,,,,,,273.75,-62370.34766,5910.931152,2709.763672,5905.456055,-6420.166016
,,,,,,274,-61890.73047,5897.436523,2727.618164,5871.969727,-6228.439453
,,,,,,274.25,-61443.11328,5883.941406,2776.472656,5866.483398,-6022.713379
,,,,,,274.5,-61091.49609,5872.446777,2833.327148,5866.99707,-5836.986816
,,,,,,274.75,-60835.87891,5874.952148,2881.181641,5865.510742,-5671.260742
,,,,,,275,-60676.26172,5887.457031,2906.036133,5860.024414,-5481.53418
,,,,,,275.25,-60548.64453,5901.962402,2888.890869,5862.538086,-5243.807617
,,,,,,275.5,-60517.02734,5908.467285,2833.745361,5873.051758,-4964.081055
,,,,,,275.75,-60517.41016,5912.972656,2766.599854,5889.564941,-4642.35498
,,,,,,276,-60613.79297,5925.478027,2723.454346,5914.078613,-4278.628418
,,,,,,276.25,-60710.17578,5961.98291,2740.309082,5950.592285,-3904.9021
,,,,,,276.5,-60806.55859,6010.488281,2813.163574,5987.105957,-3563.175781
,,,,,,276.75,-60966.94141,6040.993164,2895.018066,6015.619629,-3281.449463
,,,,,,277,-61159.32422,6031.498535,2955.872559,6008.133301,-3035.723145
,,,,,,277.25,-61447.70703,5980.003906,3019.727051,5954.646973,-2761.996582
,,,,,,277.5,-61768.08984,5914.508789,3112.581543,5893.160645,-2466.270264
,,,,,,277.75,-62152.47266,5869.01416,3220.436279,5857.674316,-2244.543945
,,,,,,278,-62664.85547,5871.519043,3308.290771,5850.1875,-2142.817627
,,,,,,278.25,-63273.23828,5908.024414,3350.145264,5862.701172,-2125.091064
,,,,,,278.5,-63881.62109,5962.529297,3332.999756,5909.214844,-2135.364746
,,,,,,278.75,-64490.00391,6057.034668,3268.854492,6007.728516,-2135.638428
,,,,,,279,-65194.38672,6193.540039,3198.708984,6146.242188,-2135.912109
,,,,,,279.25,-65930.76563,6340.044922,3141.563477,6290.755859,-2204.185547
,,,,,,279.5,-66603.14844,6474.549805,3082.417969,6439.269531,-2340.459229
,,,,,,279.75,-67243.53125,6611.055664,3019.272461,6609.783203,-2482.73291
,,,,,,280,-67819.91406,6777.560547,2947.126953,6802.296875,-2631.006348
,,,,,,280.25,-68364.29688,7002.06543,2853.981689,7012.810547,-2841.280273
,,,,,,280.5,-68940.67969,7280.571289,2749.836182,7255.324219,-3109.553711
,,,,,,280.75,-69549.0625,7577.076172,2650.690674,7535.837891,-3403.827393
,,,,,,281,-70125.44531,7863.581055,2551.545166,7828.351563,-3748.101074
,,,,,,281.25,-70669.82813,8126.085938,2450.399902,8108.865234,-4154.374512
,,,,,,281.5,-71214.21094,8372.591797,2366.254395,8363.378906,-4558.648438
,,,,,,281.75,-71726.59375,8605.09668,2297.108887,8597.891602,-4900.921875
,,,,,,282,-72206.97656,8813.601563,2216.963379,8806.405273,-5181.195313
,,,,,,282.25,-72623.35938,8980.107422,2115.817871,8982.918945,-5417.469238
,,,,,,282.5,-72911.74219,9130.612305,1994.672485,9143.432617,-5623.742676
,,,,,,282.75,-73136.125,9289.117188,1858.526978,9303.946289,-5820.016602
,,,,,,283,-73296.50781,9449.623047,1716.381592,9470.459961,-6024.290039
,,,,,,283.25,-73424.89063,9608.12793,1580.236084,9638.973633,-6256.563477
,,,,,,283.5,-73489.27344,9776.632813,1467.090698,9795.487305,-6510.836914
,,,,,,283.75,-73521.65625,9935.137695,1395.94519,9928.000977,-6747.11084
,,,,,,284,-73490.03906,10051.64355,1365.799683,10024.51465,-6919.384766
,,,,,,284.25,-73330.42188,10098.14844,1371.654297,10071.02832,-7023.658203
,,,,,,284.5,-73170.80469,10084.65332,1416.508789,10069.54199,-7105.931641
,,,,,,284.75,-73075.1875,10043.15918,1470.363403,10046.05566,-7212.205078
,,,,,,285,-73011.57031,10009.66406,1495.217896,10020.56934,-7348.479004
,,,,,,285.25,-72915.95313,9972.168945,1508.07251,9989.083008,-7488.752441
,,,,,,285.5,-72692.33594,9908.674805,1557.927002,9939.59668,-7623.026367
,,,,,,285.75,-72340.71875,9827.179688,1672.781494,9868.110352,-7759.299805
,,,,,,286,-71829.10156,9749.68457,1839.636108,9786.624023,-7873.573242
,,,,,,286.25,-71253.48438,9698.189453,2008.490601,9725.137695,-7929.84668
,,,,,,286.5,-70581.86719,9666.695313,2158.345215,9679.650391,-7906.120605
,,,,,,286.75,-69814.25,9623.200195,2309.199707,9620.164063,-7822.394531
,,,,,,287,-69014.63281,9551.705078,2471.054199,9530.677734,-7720.667969
,,,,,,287.25,-68247.01563,9464.210938,2652.908691,9419.191406,-7604.941406
,,,,,,287.5,-67479.39844,9364.71582,2868.763428,9311.705078,-7475.214844
,,,,,,287.75,-66743.78125,9245.220703,3089.61792,9210.21875,-7375.48877
,,,,,,288,-66008.16406,9103.725586,3280.472412,9096.732422,-7315.762695
,,,,,,288.25,-65272.54688,8962.231445,3432.326904,8975.246094,-7260.036133
,,,,,,288.5,-64568.92969,8846.736328,3551.181641,8861.759766,-7168.30957
,,,,,,288.75,-63897.3125,8745.241211,3638.036133,8752.273438,-7020.583008
,,,,,,289,-63321.69531,8629.74707,3695.890625,8630.787109,-6818.856934
,,,,,,289.25,-62746.07813,8506.251953,3730.745117,8513.300781,-6577.130859
,,,,,,289.5,-62106.46094,8394.756836,3757.599609,8399.814453,-6319.404297
,,,,,,289.75,-61338.84375,8297.262695,3798.454102,8288.328125,-6057.677734
,,,,,,290,-60539.22656,8211.767578,3866.308594,8182.841797,-5779.951172
,,,,,,290.25,-59835.60938,8142.272461,3927.16333,8085.355469,-5498.225098
,,,,,,290.5,-59259.99219,8082.777344,3933.017822,8001.869141,-5242.498535
,,,,,,290.75,-58748.375,8027.283203,3887.872314,7950.382813,-4996.772461
,,,,,,291,-58300.75781,7975.788086,3831.727051,7922.896484,-4735.045898
,,,,,,291.25,-57853.14063,7952.292969,3785.581543,7913.410156,-4441.319336
,,,,,,291.5,-57405.52344,7980.798828,3760.436035,7935.922852,-4125.593262
,,,,,,291.75,-56989.90234,8043.303711,3752.290527,7984.436523,-3799.866699
,,,,,,292,-56734.28516,8095.808594,3748.14502,8034.950195,-3454.140381
,,,,,,292.25,-56670.66797,8110.314453,3762.999512,8059.463867,-3084.414063
,,,,,,292.5,-56703.05078,8098.819336,3813.854248,8063.977539,-2736.6875
,,,,,,292.75,-56831.43359,8071.324219,3882.70874,8050.491211,-2466.961182
,,,,,,293,-57087.81641,8027.829102,3951.563232,8025.004883,-2271.234863
,,,,,,293.25,-57472.19922,7976.334961,4020.417725,7999.518555,-2095.508545
,,,,,,293.5,-57952.58203,7924.839844,4097.272461,7970.032227,-1909.781982
,,,,,,293.75,-58432.96484,7885.344727,4206.126953,7932.545898,-1740.055664
,,,,,,294,-58945.34766,7859.850586,4353.981445,7889.05957,-1626.329346
,,,,,,294.25,-59425.73047,7836.355469,4504.835938,7839.573242,-1558.603027
,,,,,,294.5,-59938.11328,7814.860352,4630.69043,7788.086914,-1506.876465
,,,,,,294.75,-60482.49609,7805.365234,4743.544922,7748.600586,-1473.150146
,,,,,,295,-61058.87891,7813.871094,4856.399414,7739.114258,-1467.423828
,,,,,,295.25,-61603.26172,7854.375977,4980.253906,7775.62793,-1475.69751
,,,,,,295.5,-62147.64453,7912.880859,5107.108398,7850.141602,-1481.970947
,,,,,,295.75,-62724.02734,7955.386719,5214.962891,7916.655273,-1476.244629
,,,,,,296,-63332.41016,7971.891602,5297.817383,7951.168945,-1478.518311
