Data Table,,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5,
,,,,,,18.5,624478.75,-56740.23828125,70225.59375,-56620.08984375,17277.2265625,
,,,,,,18.75,665891.1875,-54305.81640625,67721.484375,-54190.66796875,15917.91796875,
,,,,,,19,697611.625,-51704.39453125,65193.3828125,-51597.75,14441.86328125,
,,,,,,19.25,718214,-49076.22265625,62742.78125,-48979.33203125,12953.5546875,
,,,,,,19.5,727555.375,-46510.0546875,60397.67578125,-46416.91015625,11493.625,
,,,,,,19.75,727532.75,-44039.1328125,58114.5703125,-43949.7421875,10073.31640625,
,,,,,,20,721634.25,-41707.4609375,55903.96484375,-41624.5703125,8700.13671875,
,,,,,,20.25,714339.625,-39537.2890625,53804.86328125,-39463.15234375,7324.328125,
,,,,,,20.5,709551,-37488.8671875,51818.2578125,-37430.484375,5882.5234375,
,,,,,,20.75,708127.5,-35458.4453125,49863.65234375,-35424.0625,4360.21484375,
,,,,,,21,707969.875,-33339.0234375,47812.046875,-33329.64453125,2778.283203125,
,,,,,,21.25,705243.25,-31117.3515625,45617.9453125,-31109.9765625,1178.2265625,
,,,,,,21.5,695448.75,-28845.4296875,43353.33984375,-28816.3046875,-399.830078125,
,,,,,,21.75,675195.125,-26569.755859375,41099.234375,-26529.38671875,-1943.26171875,
,,,,,,22,643304.5,-24342.833984375,38915.12890625,-24303.716796875,-3468.693359375,
,,,,,,22.25,600574.9375,-22214.912109375,36845.0234375,-22178.296875,-5001.376953125,
,,,,,,22.5,549144.3125,-20224.490234375,34887.921875,-20200.126953125,-6521.55859375,
,,,,,,22.75,490843.75,-18386.8203125,33013.81640625,-18371.95703125,-7944.240234375,
,,,,,,23,426445.1875,-16681.6484375,31198.712890625,-16651.5390625,-9230.421875,
,,,,,,23.25,357582.5625,-15071.7265625,29417.109375,-15022.869140625,-10453.353515625,
,,,,,,23.5,287015,-13520.3046875,27632.00390625,-13476.69921875,-11705.91015625,
,,,,,,23.75,216633.375,-11995.6318359375,25831.900390625,-11966.2802734375,-13027.8427734375,
,,,,,,24,146734.8125,-10452.2099609375,24017.794921875,-10428.1103515625,-14429.0244140625,
,,,,,,24.25,76335.21875,-8812.5380859375,22148.19140625,-8791.44140625,-15964.7060546875,
,,,,,,24.5,3743.625,-7025.1171875,20179.5859375,-7020.271484375,-17705.63671875,
,,,,,,24.75,-72360.96875,-5127.1953125,18120.48046875,-5153.3525390625,-19633.6953125,
,,,,,,25,-152305.546875,-3178.52294921875,15986.376953125,-3231.43310546875,-21685.001953125,
,,,,,,25.25,-234232.125,-1215.6015625,13816.7724609375,-1282.01318359375,-23841.93359375,
,,,,,,25.5,-314288.71875,743.320556640625,11655.66796875,676.656005859375,-26117.365234375,
,,,,,,25.75,-390059.3125,2680.7421875,9485.564453125,2623.07568359375,-28491.046875,
,,,,,,26,-461222.90625,4562.1640625,7298.458984375,4513.7451171875,-30908.728515625,
,,,,,,26.25,-527955.5,6398.8359375,5094.35498046875,6367.4140625,-33308.91015625,
,,,,,,26.5,-590677.0625,8208.2578125,2867.75048828125,8199.083984375,-35637.71875,
,,,,,,26.75,-648961.625,9949.4296875,646.14599609375,9956.25390625,-37916.2734375,
,,,,,,27,-700745.25,11614.6015625,-1527.45849609375,11630.9228515625,-40218.45703125,
,,,,,,27.25,-743259.875,13232.0234375,-3611.06298828125,13243.591796875,-42551.765625,
,,,,,,27.5,-774300.4375,14809.4453125,-5641.66796875,14809.01171875,-44892.0703125,
,,,,,,27.75,-793216,16378.8662109375,-7736.771484375,16370.681640625,-47243.625,
,,,,,,28,-801449.625,17997.7890625,-9928.8759765625,17978.3515625,-49602.55859375,
,,,,,,28.25,-802105.1875,19681.9609375,-12146.98046875,19635.26953125,-51921.4921875,
,,,,,,28.5,-799299.75,21388.8828125,-14355.5859375,21308.439453125,-54136.046875,
,,,,,,28.75,-796946.375,23098.0546875,-16588.189453125,23008.109375,-56272.7265625,
,,,,,,29,-796243,24827.2265625,-18830.794921875,24760.279296875,-58405.4140625,
,,,,,,29.25,-795091.5,26547.8984375,-21017.3984375,26506.447265625,-60501.84375,
,,,,,,29.5,-789537.125,28208.818359375,-23154.00390625,28176.3671875,-62512.8984375,
,,,,,,29.75,-774822.75,29820.490234375,-25301.607421875,29786.287109375,-64512.33203125,
,,,,,,30,-746719.3125,31430.912109375,-27439.212890625,31387.20703125,-66580.515625,
,,,,,,30.25,-703332.875,33089.3359375,-29510.31640625,33026.625,-68712.5703125,
,,,,,,30.5,-645768.5,34831.7578125,-31550.921875,34756.296875,-70878.25,
,,,,,,30.75,-577470.0625,36659.9296875,-33651.02734375,36592.46484375,-73046.1875,
,,,,,,31,-502459.65625,38557.1015625,-35835.62890625,38511.6328125,-75185.3671875,
,,,,,,31.25,-423474.25,40504.7734375,-38038.734375,40473.0546875,-77267.921875,
,,,,,,31.5,-342762.84375,42490.1953125,-40182.33984375,42455.97265625,-79275.484375,
,,,,,,31.75,-263435.4375,44522.6171875,-42259.9453125,44471.140625,-81224.53125,
,,,,,,32,-188124.015625,46607.2890625,-44300.046875,46531.8125,-83159.09375,
,,,,,,32.25,-117547.609375,48724.4609375,-46270.65234375,48630.23046875,-85097.65625,
,,,,,,32.5,-50832.1875,50831.8828125,-48118.7578125,50725.90234375,-87015.703125,
,,,,,,32.75,13831.21875,52884.55078125,-49880.359375,52779.3203125,-88901.515625,
,,,,,,33,78252.625,54897.47265625,-51646.46484375,54813.48828125,-90771.3203125,
,,,,,,33.25,143657.03125,56929.39453125,-53424.5703125,56865.91015625,-92641.125,
,,,,,,33.5,209946.4375,58987.31640625,-55151.17578125,58930.578125,-94505.3125,
,,,,,,33.75,274821.875,61041.36328125,-56821.77734375,60992,-96359.8671875,
,,,,,,34,336391.25,63052.16015625,-58429.8828125,63004.66796875,-98190.921875,
,,,,,,34.25,395058.6875,64959.83203125,-59893.48828125,64895.0859375,-99923.9765625,
,,,,,,34.5,451616.125,66707.625,-61188.59375,66616.0078125,-101512.7890625,
,,,,,,34.75,506475.5,68257.421875,-62344.6953125,68147.421875,-102973.21875,
,,,,,,35,559124.9375,69638.71875,-63374.8046875,69516.84375,-104299.0234375,
,,,,,,35.25,607147.3125,70925.8984375,-64302.90625,70794.765625,-105476.5859375,
,,,,,,35.5,647199.75,72143.4453125,-65130.5078125,72014.1875,-106516.515625,
,,,,,,35.75,676668.125,73268.2421875,-65814.1171875,73146.8515625,-107418.5703125,
,,,,,,36,694377.625,74274.4140625,-66332.21875,74152.0234375,-108161.375,
,,,,,,36.25,701070,75159.3359375,-66725.8203125,75016.1953125,-108755.3125,
,,,,,,36.5,699585.375,75924.8828125,-67051.9296875,75757.359375,-109226.1171875,
,,,,,,36.75,694070.75,76542.3046875,-67302.53125,76371.78125,-109562.421875,
,,,,,,37,688943.25,76988.4765625,-67432.640625,76823.953125,-109739.609375,
,,,,,,37.25,686925.625,77265.7734375,-67427.7421875,77102.8671875,-109752.1640625,
,,,,,,37.5,687628,77372.0703125,-67303.34375,77220.0390625,-109610.46875,
,,,,,,37.75,688386.5,77342.6171875,-67095.453125,77204.9609375,-109345.5234375,
,,,,,,38,685235.875,77252.2890625,-66831.0546875,77118.875,-108978.8359375,
,,,,,,38.25,673836.25,77113.8359375,-66472.65625,76982.046875,-108458.890625,
,,,,,,38.5,651200.6875,76882.7578125,-65988.765625,76759.96875,-107712.1953125,
,,,,,,38.75,616728.125,76542.8046875,-65390.3671875,76439.140625,-106753.75,
,,,,,,39,572011.5,76117.1015625,-64665.9765625,76034.5546875,-105694.3125,
,,,,,,39.25,519586.9375,75611.5234375,-63815.578125,75536.7265625,-104634.9921875,
,,,,,,39.5,460818.3125,75005.6875,-62885.6796875,74936.1484375,-103605.296875,
,,,,,,39.75,396271.75,74313.734375,-61929.7890625,74263.8125,-102617.984375,
,,,,,,40,327967.1875,73536.28125,-60969.390625,73500.234375,-101646.2890625,
,,,,,,40.25,258634.5625,72625.453125,-59954.49609375,72573.40625,-100604.46875,
,,,,,,40.5,189635,71566.75,-58839.1015625,71479.8203125,-99468.7734375,
,,,,,,40.75,120730.40625,70381.421875,-57633.203125,70272.2421875,-98267.8359375,
,,,,,,41,50518.8125,69105.59375,-56354.80859375,68998.6640625,-96978.265625,
,,,,,,41.25,-22523.78125,67787.515625,-55019.4140625,67697.578125,-95574.8203125,
,,,,,,41.5,-99145.375,66469.0625,-53647.515625,66397.25,-94096.125,
,,,,,,41.75,-179132.953125,65167.61328125,-52261.12109375,65098.671875,-92630.8125,
,,,,,,42,-260011.546875,63849.66015625,-50902.7265625,63766.08984375,-91260.7421875,
,,,,,,42.25,-338118.125,62504.83203125,-49636.83203125,62406.2578125,-89990.296875,
,,,,,,42.5,-411765.71875,61168.62890625,-48493.93359375,61069.4296875,-88786.359375,
,,,,,,42.75,-480932.3125,59835.92578125,-47409.5390625,59754.59765625,-87626.1640625,
,,,,,,43,-545934.875,58502.34765625,-46325.14453125,58438.51953125,-86469.09375,
,,,,,,43.25,-606858.5,57186.51953125,-45254.75,57118.4375,-85283.53125,
,,,,,,43.5,-662495.0625,55875.94140625,-44225.3515625,55792.35546875,-84073.7109375,
,,,,,,43.75,-710478.625,54543.11328125,-43234.95703125,54452.52734375,-82865.390625,
,,,,,,44,-748511.25,53159.03515625,-42261.5625,53071.6953125,-81679.078125,
,,,,,,44.25,-775055.875,51721.45703125,-41317.66796875,51651.3671875,-80527,
,,,,,,44.5,-789852.4375,50301.12890625,-40471.26953125,50259.28515625,-79435.4375,
,,,,,,44.75,-794696,48996.30078125,-39780.375,48970.953125,-78445.1171875,
,,,,,,45,-793200.625,47844.47265625,-39214.98046875,47807.125,-77561.171875,
,,,,,,45.25,-789644.1875,46807.14453125,-38695.0859375,46738.29296875,-76728.109375,
,,,,,,45.5,-787156.75,45840.31640625,-38198.6875,45747.2109375,-75909.1640625,
,,,,,,45.75,-785993.375,44952.48828125,-37772.79296875,44850.8828125,-75149.71875,
,,,,,,46,-783478,44170.90625,-37446.8984375,44059.05078125,-74534.90625,
,,,,,,46.25,-775030.5625,43454.328125,-37200.00390625,43331.47265625,-74106.2109375,
,,,,,,46.5,-755946.125,42716.5,-37004.10546875,42599.640625,-73842.390625,
,,,,,,46.75,-722902.75,41922.171875,-36855.7109375,41826.55859375,-73671.953125,
,,,,,,47,-674788.3125,41127.84375,-36753.81640625,41056.98046875,-73520,
,,,,,,47.25,-613439.875,40452.515625,-36729.421875,40407.6484375,-73380.4375,
,,,,,,47.5,-542891.5,39977.4375,-36835.5234375,39949.06640625,-73292.3671875,
,,,,,,47.75,-466798.0625,39668.359375,-37053.12890625,39637.73828125,-73290.171875,
,,,,,,48,-387467.65625,39446.78125,-37322.234375,39398.15625,-73406.734375,
,,,,,,48.25,-307491.25,39289.453125,-37631.33984375,39218.078125,-73693.7890625,
,,,,,,48.5,-229977.84375,39209.625,-38008.94140625,39123.74609375,-74217.09375,
,,,,,,48.75,-156555.4375,39217.796875,-38481.046875,39135.6640625,-74991.78125,
,,,,,,49,-86993.03125,39303.46875,-39038.65234375,39231.3359375,-75897.2109375,
,,,,,,49.25,-20487.59375,39422.640625,-39597.2578125,39350.50390625,-76721.265625,
,,,,,,49.5,44167.8125,39557.8125,-40071.359375,39472.17578125,-77373.703125,
,,,,,,49.75,108558.21875,39716.984375,-40468.96484375,39615.59375,-77913.625,
,,,,,,50,173708.625,39898.15625,-40880.5703125,39815.76171875,-78392.6875,
,,,,,,50.25,238755.0625,40137.078125,-41383.67578125,40100.18359375,-78828.625,
,,,,,,50.5,301434.4375,40470.25,-41956.27734375,40448.6015625,-79276.796875,
,,,,,,50.75,361011.875,40856.671875,-42507.3828125,40821.26953125,-79804.109375,
,,,,,,51,418295.25,41241.84375,-43001.48828125,41203.69140625,-80394.9140625,
,,,,,,51.25,473873.6875,41633.765625,-43472.08984375,41604.609375,-80985.09375,
,,,,,,51.5,527781.125,42039.4375,-43901.6953125,41999.78125,-81511.40625,
,,,,,,51.75,578547.5,42451.109375,-44271.30078125,42374.19921875,-81950.4609375,
,,,,,,52,623171.9375,42880.03125,-44620.40625,42776.3671875,-82336.015625,
,,,,,,52.25,658587.3125,43315.953125,-44943.5078125,43219.0390625,-82661.953125,
,,,,,,52.5,682738.75,43739.125,-45241.61328125,43659.95703125,-82912.1328125,
,,,,,,52.75,695205.125,44163.796875,-45557.21875,44094.375,-83152.3125,
,,,,,,53,697769.625,44632.96875,-45880.82421875,44564.796875,-83479.5,
,,,,,,53.25,694111,45151.640625,-46164.42578125,45074.96484375,-83911.921875,
,,,,,,53.5,688636.375,45609.8125,-46389.03125,45526.88671875,-84356.109375,
,,,,,,53.75,685032.75,45913.734375,-46592.63671875,45842.8046875,-84709.6640625,
,,,,,,54,684542.25,46100.15625,-46797.7421875,46047.22265625,-84959.59375,
,,,,,,54.25,685691.625,46242.078125,-46974.84375,46188.14453125,-85170.90625,
,,,,,,54.5,685307,46390,-47119.44921875,46321.3125,-85379.0859375,
,,,,,,54.75,679355.5,46572.671875,-47264.0546875,46500.484375,-85521.390625,
,,,,,,55,664067.875,46756.59375,-47390.66015625,46694.15234375,-85516.828125,
,,,,,,55.25,637253.25,46860.515625,-47425.26171875,46798.8203125,-85368.6328125,
,,,,,,55.5,598967.6875,46856.4375,-47331.3671875,46780.2421875,-85161.6875,
,,,,,,55.75,551251.125,46760.609375,-47140.97265625,46674.16015625,-84945.125,
,,,,,,56,496290.5,46580.28125,-46883.578125,46484.578125,-84669.546875,
,,,,,,56.25,434852.9375,46313.703125,-46558.1796875,46206,-84295.984375,
,,,,,,56.5,367929.3125,45937.875,-46152.28515625,45849.16796875,-83840.0390625,
,,,,,,56.75,298166.75,45455.546875,-45637.390625,45404.08984375,-83307.09375,
,,,,,,57,228014.1875,44912.71875,-45009.99609375,44862.0078125,-82703.15625,
,,,,,,57.25,158151.5625,44341.140625,-44323.59765625,44250.42578125,-82058.2109375,
,,,,,,57.5,87960.96875,43732.8125,-43635.703125,43607.09765625,-81373.265625,
,,,,,,57.75,16276.40625,43068.234375,-42970.80859375,42949.515625,-80615.203125,
,,,,,,58,-58113.1875,42369.15625,-42319.4140625,42280.18359375,-79777.8828125,
,,,,,,58.25,-136156.78125,41695.078125,-41657.515625,41618.10546875,-78894.8125,
,,,,,,58.5,-217193.375,41024.5,-40955.12109375,40947.5234375,-78000.25,
,,,,,,58.75,-297815.96875,40238.421875,-40163.7265625,40170.6953125,-77073.921875,
,,,,,,59,-374722.5625,39313.34375,-39298.33203125,39268.36328125,-76084.859375,
,,,,,,59.25,-446865.125,38364.265625,-38457.93359375,38348.78125,-75085.296875,
,,,,,,59.5,-514268.71875,37489.68359375,-37684.5390625,37494.203125,-74118.21875,
,,,,,,59.75,-577719.3125,36706.609375,-36935.64453125,36714.62109375,-73143.03125,
,,,,,,60,-637576.875,35958.28125,-36158.75,35960.2890625,-72128.8359375,
,,,,,,60.25,-692036.5,35175.203125,-35337.3515625,35162.2109375,-71097.765625,
,,,,,,60.5,-738023.125,34332.875,-34501.45703125,34295.3828125,-70073.078125,
,,,,,,60.75,-772875.625,33444.546875,-33662.0625,33390.296875,-69061.0078125,
,,,,,,61,-795324.25,32580.466796875,-32851.1640625,32525.46875,-68104.1875,
,,,,,,61.25,-806281.875,31822.388671875,-32134.76953125,31763.388671875,-67258.25,
,,,,,,61.5,-808612.4375,31189.060546875,-31523.375,31114.05859375,-66536.4296875,
,,,,,,61.75,-806241,30675.482421875,-31001.98046875,30596.4765625,-65938.609375,
,,,,,,62,-803331.625,30293.154296875,-30560.08203125,30227.646484375,-65457.41796875,
,,,,,,62.25,-802292.1875,30041.076171875,-30185.6875,29983.81640625,-65083.34765625,
,,,,,,62.5,-802293.75,29905.748046875,-29917.79296875,29845.986328125,-64830.65625,
,,,,,,62.75,-799652.375,29871.66796875,-29828.3984375,29804.154296875,-64726.8359375,
,,,,,,63,-789283,29928.83984375,-29916.5,29859.57421875,-64799.01953125,
,,,,,,63.25,-766749.5625,30075.26171875,-30104.60546875,30005.244140625,-65047.69921875,
,,,,,,63.5,-729445.125,30318.68359375,-30335.7109375,30239.9140625,-65435.0078125,
,,,,,,63.75,-677188.75,30680.10546875,-30600.31640625,30599.08203125,-65921.8125,
,,,,,,64,-612683.3125,31159.27734375,-30893.91796875,31085.001953125,-66490,
,,,,,,64.25,-540176.875,31743.94921875,-31229.0234375,31673.921875,-67151.4296875,
,,,,,,64.5,-462969.5,32437.87109375,-31611.12890625,32361.091796875,-67907.984375,
,,,,,,64.75,-383196.09375,33219.29296875,-32011.734375,33131.51171875,-68697.671875,
,,,,,,65,-303426.6875,34058.71484375,-32425.8359375,33969.6796875,-69488.46875,
