Data Table,,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5,
,,,,,,Time (ms),Result (nV),Result (nV),Result (nV),Result (nV),Result (nV),
,,,,,,127.75,-204992.75,-13461.802734375,2212.69287109375,-13471.1806640625,-8935.7861328125,
,,,,,,128,-204725.71875,-13311.1015625,1853.05078125,-13314.484375,-9444.12890625,
,,,,,,128.25,-204394.6875,-13140.4013671875,1500.40869140625,-13153.7880859375,-9982.97265625,
,,,,,,128.5,-203903.65625,-12987.7001953125,1163.7666015625,-13011.091796875,-10505.8154296875,
,,,,,,128.75,-203236.625,-12855,832.12451171875,-12874.3955078125,-10978.658203125,
,,,,,,129,-202473.59375,-12724.298828125,487.482421875,-12729.69921875,-11369.0009765625,
,,,,,,129.25,-201710.5625,-12639.59765625,151.84033203125,-12621.0029296875,-11647.84375,
,,,,,,129.5,-200995.53125,-12650.8974609375,-127.8017578125,-12614.306640625,-11800.6875,
,,,,,,129.75,-200408.5,-12720.1962890625,-327.44384765625,-12685.6103515625,-11848.029296875,
,,,,,,130,-199981.46875,-12795.49609375,-471.0859375,-12782.9150390625,-11813.873046875,
,,,,,,130.25,-199714.4375,-12898.794921875,-573.72802734375,-12900.21875,-11699.7158203125,
,,,,,,130.5,-199543.40625,-13072.09375,-653.3701171875,-13063.5224609375,-11540.05859375,
,,,,,,130.75,-199404.375,-13303.3935546875,-754.01220703125,-13282.826171875,-11363.4013671875,
,,,,,,131,-199217.34375,-13560.6923828125,-856.654296875,-13532.1298828125,-11147.744140625,
,,,,,,131.25,-198806.3125,-13849.9921875,-889.29638671875,-13817.43359375,-10854.087890625,
,,,,,,131.5,-198187.28125,-14177.291015625,-851.9384765625,-14158.7373046875,-10481.4306640625,
,,,,,,131.75,-197472.25,-14496.58984375,-815.58056640625,-14504.041015625,-10103.7734375,
,,,,,,132,-196725.21875,-14769.8896484375,-814.22265625,-14791.3447265625,-9755.1162109375,
,,,,,,132.25,-196074.1875,-15001.1884765625,-850.86474609375,-15022.6484375,-9385.458984375,
,,,,,,132.5,-195647.140625,-15220.48828125,-935.5068359375,-15239.953125,-8971.8017578125,
,,,,,,132.75,-195428.109375,-15455.787109375,-1048.14892578125,-15465.2568359375,-8534.64453125,
,,,,,,133,-195337.078125,-15689.0859375,-1174.791015625,-15682.560546875,-8090.98779296875,
,,,,,,133.25,-195278.046875,-15866.3857421875,-1338.43334960938,-15841.8642578125,-7646.8310546875,
,,,,,,133.5,-195155.015625,-15955.6845703125,-1546.0751953125,-15919.16796875,-7195.173828125,
,,,,,,133.75,-195031.984375,-15988.984375,-1794.71728515625,-15952.4716796875,-6722.5166015625,
,,,,,,134,-195052.953125,-16006.283203125,-2080.359375,-15977.775390625,-6264.359375,
,,,,,,134.25,-195217.921875,-16011.58203125,-2365.00146484375,-15995.0791015625,-5882.7021484375,
,,,,,,134.5,-195446.890625,-15986.8818359375,-2565.6435546875,-15984.3828125,-5563.54541015625,
,,,,,,134.75,-195595.859375,-15964.1806640625,-2627.28564453125,-15967.6875,-5251.888671875,
,,,,,,135,-195696.828125,-15985.48046875,-2606.927734375,-15986.9912109375,-4959.2314453125,
,,,,,,135.25,-195765.796875,-16022.779296875,-2610.56982421875,-16024.294921875,-4751.07421875,
,,,,,,135.5,-195818.765625,-16010.078125,-2656.2119140625,-16017.5986328125,-4627.9169921875,
,,,,,,135.75,-195855.734375,-15973.3779296875,-2676.85400390625,-15982.90234375,-4495.259765625,
,,,,,,136,-195940.703125,-15994.6767578125,-2619.49609375,-15988.2060546875,-4276.60302734375,
,,,,,,136.25,-196073.671875,-16043.9765625,-2493.13818359375,-16011.509765625,-3977.44580078125,
,,,,,,136.5,-196254.640625,-16045.275390625,-2334.7802734375,-16000.8134765625,-3647.28857421875,
,,,,,,136.75,-196563.609375,-16016.57421875,-2155.42236328125,-15974.1171875,-3324.6318359375,
,,,,,,137,-196984.578125,-15989.8740234375,-1983.064453125,-15943.4208984375,-3021.974609375,
,,,,,,137.25,-197421.53125,-15907.1728515625,-1847.70654296875,-15860.7255859375,-2735.3173828125,
,,,,,,137.5,-197826.5,-15768.47265625,-1677.3486328125,-15738.029296875,-2445.16064453125,
,,,,,,137.75,-198199.46875,-15643.771484375,-1386.99096679688,-15637.3330078125,-2133.50341796875,
,,,,,,138,-198556.4375,-15527.0703125,-1032.63305664063,-15542.63671875,-1817.34619140625,
,,,,,,138.25,-198849.40625,-15378.3701171875,-690.275146484375,-15411.9404296875,-1515.189453125,
,,,,,,138.5,-199030.375,-15249.6689453125,-351.917236328125,-15279.244140625,-1213.0322265625,
,,,,,,138.75,-199099.34375,-15200.96875,23.440673828125,-15206.5478515625,-894.875,
,,,,,,139,-199120.3125,-15240.267578125,448.798583984375,-15211.8515625,-554.2177734375,
,,,,,,139.25,-199173.28125,-15329.56640625,882.156494140625,-15263.1552734375,-187.060546875,
,,,,,,139.5,-199386.25,-15404.8662109375,1267.51440429688,-15328.458984375,208.095703125,
,,,,,,139.75,-199743.21875,-15442.1650390625,1547.87231445313,-15393.763671875,622.2529296875,
,,,,,,140,-200164.1875,-15437.46484375,1683.23022460938,-15421.0673828125,1042.91015625,
,,,,,,140.25,-200521.15625,-15390.763671875,1715.58813476563,-15378.37109375,1460.5673828125,
,,,,,,140.5,-200654.125,-15324.0625,1767.94604492188,-15293.6748046875,1851.724609375,
,,,,,,140.75,-200499.09375,-15271.3623046875,1941.30395507813,-15214.978515625,2215.3818359375,
,,,,,,141,-200104.0625,-15240.6611328125,2226.66186523438,-15162.2822265625,2575.0390625,
,,,,,,141.25,-199501.03125,-15181.9609375,2552.01977539063,-15105.5859375,2942.1953125,
,,,,,,141.5,-198706,-15103.259765625,2902.37768554688,-15042.8896484375,3319.8525390625,
,,,,,,141.75,-197814.96875,-15100.5595703125,3298.7353515625,-15044.193359375,3732.509765625,
,,,,,,142,-196923.9375,-15217.8583984375,3736.09326171875,-15167.498046875,4202.6669921875,
,,,,,,142.25,-196064.90625,-15423.1572265625,4202.451171875,-15394.8017578125,4712.82421875,
,,,,,,142.5,-195237.875,-15688.45703125,4696.8095703125,-15690.10546875,5225.4814453125,
,,,,,,142.75,-194378.828125,-15961.755859375,5223.1669921875,-15981.4091796875,5715.1376953125,
,,,,,,143,-193439.796875,-16167.0556640625,5756.52490234375,-16186.712890625,6192.294921875,
,,,,,,143.25,-192532.765625,-16292.3544921875,6269.8828125,-16290.0166015625,6668.9521484375,
,,,,,,143.5,-191769.734375,-16377.6533203125,6746.24072265625,-16355.3203125,7112.109375,
,,,,,,143.75,-191166.703125,-16458.953125,7182.5986328125,-16434.625,7477.2666015625,
,,,,,,144,-190627.671875,-16528.251953125,7568.95654296875,-16519.927734375,7755.923828125,
,,,,,,144.25,-190040.640625,-16585.55078125,7904.314453125,-16579.23046875,7963.580078125,
,,,,,,144.5,-189389.609375,-16632.8515625,8214.671875,-16614.53515625,8114.23828125,
,,,,,,144.75,-188674.578125,-16656.1484375,8526.0302734375,-16627.83984375,8222.89453125,
,,,,,,145,-187895.546875,-16659.44921875,8861.388671875,-16633.14453125,8313.552734375,
,,,,,,145.25,-187004.515625,-16658.748046875,9252.74609375,-16630.447265625,8389.708984375,
,,,,,,145.5,-186033.484375,-16652.046875,9690.103515625,-16617.75,8420.865234375,
,,,,,,145.75,-185094.453125,-16635.34765625,10111.4619140625,-16599.0546875,8373.5234375,
,,,,,,146,-184235.421875,-16566.64453125,10455.8203125,-16530.359375,8220.1796875,
,,,,,,146.25,-183488.390625,-16389.9453125,10701.177734375,-16355.662109375,7967.837890625,
,,,,,,146.5,-182789.359375,-16141.244140625,10876.5361328125,-16106.9658203125,7716.494140625,
,,,,,,146.75,-182218.328125,-15914.5439453125,11038.8935546875,-15868.26953125,7574.6513671875,
,,,,,,147,-181823.296875,-15749.8427734375,11229.251953125,-15699.57421875,7529.30859375,
,,,,,,147.25,-181572.265625,-15631.1416015625,11448.609375,-15578.8779296875,7493.4658203125,
,,,,,,147.5,-181417.21875,-15526.44140625,11659.966796875,-15460.181640625,7405.623046875,
,,,,,,147.75,-181182.1875,-15391.740234375,11839.3251953125,-15311.4853515625,7244.779296875,
,,,,,,148,-180659.15625,-15205.0400390625,11981.6826171875,-15122.7890625,7035.9365234375,
,,,,,,148.25,-179928.125,-14966.3388671875,12069.041015625,-14886.0927734375,6818.09375,
,,,,,,148.5,-179085.09375,-14677.6376953125,12102.3984375,-14603.396484375,6589.7509765625,
,,,,,,148.75,-178226.0625,-14382.9375,12101.7568359375,-14324.7001953125,6389.408203125,
,,,,,,149,-177607.03125,-14146.236328125,12090.1142578125,-14110.00390625,6294.0654296875,
,,,,,,149.25,-177292,-13959.5361328125,12086.47265625,-13937.30859375,6269.22265625,
,,,,,,149.5,-177232.96875,-13760.8349609375,12093.830078125,-13746.6123046875,6223.37890625,
,,,,,,149.75,-177285.9375,-13538.1337890625,12105.1884765625,-13525.916015625,6167.5361328125,
,,,,,,150,-177370.90625,-13327.43359375,12135.5458984375,-13305.2197265625,6136.193359375,
,,,,,,150.25,-177503.875,-13156.732421875,12200.904296875,-13134.5234375,6113.3505859375,
,,,,,,150.5,-177684.84375,-13030.0322265625,12279.26171875,-13021.8271484375,6087.5078125,
,,,,,,150.75,-177945.8125,-12941.3310546875,12361.6201171875,-12945.130859375,6069.6650390625,
,,,,,,151,-178238.78125,-12854.6298828125,12452.9775390625,-12862.4345703125,6057.8212890625,
,,,,,,151.25,-178563.75,-12755.9296875,12538.3359375,-12767.73828125,6032.978515625,
,,,,,,151.5,-178904.71875,-12675.228515625,12612.693359375,-12695.0419921875,5970.6357421875,
,,,,,,151.75,-179261.6875,-12638.5283203125,12687.0517578125,-12672.3466796875,5860.29296875,
,,,,,,152,-179634.65625,-12657.8271484375,12754.4091796875,-12685.650390625,5711.4501953125,
,,,,,,152.25,-180103.625,-12711.1259765625,12790.767578125,-12706.9541015625,5532.107421875,
,,,,,,152.5,-180716.59375,-12820.42578125,12790.125,-12784.2578125,5331.2646484375,
,,,,,,152.75,-181521.546875,-13019.724609375,12820.4833984375,-12975.5615234375,5133.4208984375,
,,,,,,153,-182438.515625,-13265.0244140625,12905.8408203125,-13220.865234375,4934.578125,
,,,,,,153.25,-183403.484375,-13400.3232421875,12940.19921875,-13358.1689453125,4669.2353515625,
,,,,,,153.5,-184432.453125,-13361.6220703125,12861.556640625,-13323.47265625,4294.892578125,
,,,,,,153.75,-185525.421875,-13222.921875,12703.9150390625,-13206.7763671875,3856.0498046875,
,,,,,,154,-186714.390625,-13076.220703125,12489.2724609375,-13098.080078125,3431.20703125,
,,,,,,154.25,-187983.359375,-12961.5205078125,12216.630859375,-13003.384765625,3029.8642578125,
,,,,,,154.5,-189284.328125,-12866.8193359375,11869.98828125,-12894.6884765625,2587.5205078125,
,,,,,,154.75,-190569.296875,-12762.1181640625,11461.3466796875,-12759.9921875,2055.177734375,
,,,,,,155,-191726.265625,-12629.41796875,11055.7041015625,-12605.2958984375,1435.3349609375,
,,,,,,155.25,-192643.234375,-12456.716796875,10693.0625,-12426.599609375,778.4921875,
,,,,,,155.5,-193352.203125,-12214.015625,10346.419921875,-12191.9033203125,131.6494140625,
,,,,,,155.75,-193949.171875,-11873.3154296875,9982.7783203125,-11869.20703125,-514.693359375,
,,,,,,156,-194578.140625,-11446.615234375,9609.13671875,-11468.51171875,-1151.03662109375,
,,,,,,156.25,-195351.109375,-10999.9140625,9250.494140625,-11039.814453125,-1730.37939453125,
,,,,,,156.5,-196268.078125,-10593.212890625,8938.8515625,-10627.119140625,-2237.22265625,
,,,,,,156.75,-197201.046875,-10232.51171875,8717.2099609375,-10244.421875,-2670.0654296875,
,,,,,,157,-198070.015625,-9873.8115234375,8555.5673828125,-9865.7265625,-3051.908203125,
,,,,,,157.25,-198698.984375,-9501.111328125,8378.92578125,-9487.0302734375,-3432.75146484375,
,,,,,,157.5,-198975.953125,-9158.41015625,8166.283203125,-9148.333984375,-3808.09423828125,
,,,,,,157.75,-198868.90625,-8847.708984375,7953.64111328125,-8857.6376953125,-4134.93701171875,
,,,,,,158,-198425.875,-8515.0078125,7767.9990234375,-8554.94140625,-4394.2802734375,
,,,,,,158.25,-197774.84375,-8148.3076171875,7594.35693359375,-8196.2451171875,-4585.123046875,
,,,,,,158.5,-197043.8125,-7775.60693359375,7418.71484375,-7797.548828125,-4715.4658203125,
,,,,,,158.75,-196296.78125,-7398.90625,7276.07275390625,-7388.85302734375,-4817.30859375,
,,,,,,159,-195533.75,-7016.205078125,7187.4306640625,-6988.15673828125,-4922.15185546875,
,,,,,,159.25,-194658.71875,-6637.5048828125,7147.78857421875,-6603.4609375,-5023.99462890625,
,,,,,,159.5,-193639.6875,-6266.8037109375,7136.146484375,-6238.7646484375,-5118.337890625,
,,,,,,159.75,-192540.65625,-5888.10302734375,7115.50439453125,-5880.068359375,-5199.6806640625,
,,,,,,160,-191473.625,-5459.40234375,7050.8623046875,-5473.3720703125,-5258.5234375,
,,,,,,160.25,-190502.59375,-4988.70166015625,6939.22021484375,-4998.67578125,-5316.8662109375,
,,,,,,160.5,-189675.5625,-4540.00048828125,6798.578125,-4535.9794921875,-5397.708984375,
,,,,,,160.75,-188976.53125,-4151.2998046875,6646.9365234375,-4157.28369140625,-5467.55224609375,
,,,,,,161,-188341.5,-3852.59912109375,6534.2939453125,-3864.58740234375,-5485.39501953125,
,,,,,,161.25,-187626.46875,-3637.8984375,6494.65234375,-3639.89111328125,-5476.23828125,
,,,,,,161.5,-186815.4375,-3447.19750976563,6513.009765625,-3435.19482421875,-5495.0810546875,
,,,,,,161.75,-185924.40625,-3232.49682617188,6602.36767578125,-3210.49877929688,-5562.923828125,
,,,,,,162,-184921.375,-3019.7958984375,6787.7255859375,-2991.80249023438,-5663.2666015625,
,,,,,,162.25,-183854.34375,-2849.09521484375,7036.08349609375,-2835.1064453125,-5746.109375,
,,,,,,162.5,-182787.3125,-2744.39453125,7262.44140625,-2760.41015625,-5777.95263671875,
,,,,,,162.75,-181928.28125,-2717.69384765625,7427.79931640625,-2757.7138671875,-5788.2958984375,
,,,,,,163,-181341.234375,-2786.99291992188,7573.1572265625,-2827.01782226563,-5811.638671875,
,,,,,,163.25,-180962.203125,-2938.2919921875,7768.51513671875,-2954.32177734375,-5831.9814453125,
,,,,,,163.5,-180695.171875,-3149.59130859375,8077.873046875,-3131.62548828125,-5790.32421875,
,,,,,,163.75,-180492.140625,-3420.890625,8494.23046875,-3366.92919921875,-5641.1669921875,
,,,,,,164,-180369.109375,-3738.18969726563,8941.5888671875,-3652.23291015625,-5390.01025390625,
,,,,,,164.25,-180262.078125,-4069.48901367188,9355.947265625,-3977.53686523438,-5090.85302734375,
,,,,,,164.5,-180027.046875,-4400.7880859375,9740.3046875,-4340.8408203125,-4802.1962890625,
,,,,,,164.75,-179632.015625,-4754.08740234375,10149.662109375,-4746.14453125,-4529.5390625,
,,,,,,165,-179156.984375,-5151.38671875,10594.0205078125,-5175.4482421875,-4263.8818359375,
,,,,,,165.25,-178633.953125,-5580.68603515625,11038.37890625,-5600.751953125,-3990.224609375,
,,,,,,165.5,-178062.921875,-5997.9853515625,11473.736328125,-6008.0556640625,-3649.56787109375,
,,,,,,165.75,-177603.890625,-6359.2841796875,11879.0947265625,-6377.359375,-3223.41064453125,
,,,,,,166,-177320.859375,-6704.58349609375,12257.4521484375,-6734.66357421875,-2768.75341796875,
,,,,,,166.25,-177261.828125,-7099.8828125,12656.810546875,-7143.96728515625,-2299.5966796875,
,,,,,,166.5,-177330.796875,-7553.181640625,13101.16796875,-7597.271484375,-1765.939453125,
,,,,,,166.75,-177383.765625,-8040.4814453125,13597.525390625,-8062.5751953125,-1174.7822265625,
,,,,,,167,-177420.734375,-8521.7802734375,14137.8837890625,-8523.87890625,-571.62548828125,
,,,,,,167.25,-177489.703125,-8951.080078125,14650.2412109375,-8947.1826171875,24.0322265625,
,,,,,,167.5,-177670.671875,-9338.37890625,15070.599609375,-9328.486328125,614.1884765625,
,,,,,,167.75,-177915.640625,-9719.677734375,15406.95703125,-9713.7900390625,1231.345703125,
,,,,,,168,-178176.59375,-10096.9775390625,15722.3154296875,-10109.09375,1881.5029296875,
,,,,,,168.25,-178373.5625,-10462.2763671875,16060.6728515625,-10488.3984375,2504.66015625,
,,,,,,168.5,-178522.53125,-10819.576171875,16394.03125,-10843.701171875,3038.8173828125,
,,,,,,168.75,-178719.5,-11188.875,16705.388671875,-11189.005859375,3486.974609375,
,,,,,,169,-178980.46875,-11608.173828125,17036.74609375,-11574.30859375,3908.1318359375,
,,,,,,169.25,-179273.4375,-12087.4736328125,17442.10546875,-12041.61328125,4353.7880859375,
,,,,,,169.5,-179582.40625,-12596.7724609375,17930.462890625,-12552.9169921875,4827.9453125,
,,,,,,169.75,-180003.375,-13078.072265625,18442.8203125,-13032.220703125,5297.1025390625,
,,,,,,170,-180616.34375,-13515.37109375,18905.1796875,-13471.5244140625,5722.259765625,
,,,,,,170.25,-181421.3125,-13926.669921875,19320.537109375,-13908.828125,6108.4169921875,
,,,,,,170.5,-182386.28125,-14361.9697265625,19727.89453125,-14372.1318359375,6485.07421875,
,,,,,,170.75,-183463.25,-14849.2685546875,20133.251953125,-14867.435546875,6857.23046875,
,,,,,,171,-184652.21875,-15398.568359375,20558.609375,-15392.740234375,7222.8876953125,
,,,,,,171.25,-185841.1875,-15999.8671875,21027.96875,-15962.0439453125,7572.044921875,
,,,,,,171.5,-187014.15625,-16645.166015625,21513.326171875,-16611.34765625,7886.203125,
,,,,,,171.75,-188123.125,-17378.46484375,21979.68359375,-17370.65234375,8184.859375,
,,,,,,172,-189120.09375,-18217.765625,22450.041015625,-18211.955078125,8540.515625,
,,,,,,172.25,-189909.0625,-19049.064453125,22935.400390625,-19029.2578125,8969.673828125,
,,,,,,172.5,-190554.03125,-19758.36328125,23405.7578125,-19744.5625,9405.330078125,
,,,,,,172.75,-191215,-20397.662109375,23839.115234375,-20405.8671875,9834.48828125,
,,,,,,173,-192035.96875,-21058.9609375,24222.47265625,-21083.169921875,10290.64453125,
,,,,,,173.25,-192984.921875,-21756.26171875,24549.83203125,-21780.474609375,10746.80078125,
,,,,,,173.5,-194029.890625,-22429.560546875,24781.189453125,-22431.77734375,11165.458984375,
,,,,,,173.75,-195010.859375,-23016.859375,24881.546875,-22985.08203125,11556.615234375,
,,,,,,174,-195623.828125,-23496.158203125,24908.904296875,-23438.384765625,11941.7734375,
,,,,,,174.25,-195788.796875,-23903.45703125,24957.263671875,-23837.689453125,12327.9296875,
,,,,,,174.5,-195649.765625,-24260.7578125,25022.62109375,-24218.9921875,12693.587890625,
,,,,,,174.75,-195350.734375,-24578.056640625,25032.978515625,-24566.296875,13009.744140625,
,,,,,,175,-195003.703125,-24895.35546875,24963.3359375,-24891.6015625,13280.400390625,
,,,,,,175.25,-194640.671875,-25260.654296875,24851.6953125,-25244.904296875,13530.05859375,
,,,,,,175.5,-194213.640625,-25657.953125,24710.052734375,-25634.208984375,13772.71484375,
,,,,,,175.75,-193658.609375,-26037.25390625,24545.41015625,-26019.51171875,14015.373046875,
,,,,,,176,-193055.578125,-26390.552734375,24412.767578125,-26384.81640625,14247.529296875,
,,,,,,176.25,-192468.546875,-26745.8515625,24336.126953125,-26752.119140625,14451.6875,
,,,,,,176.5,-191977.515625,-27083.150390625,24255.484375,-27109.423828125,14622.84375,
,,,,,,176.75,-191582.484375,-27364.44921875,24111.841796875,-27394.7265625,14733.5,
,,,,,,177,-191267.453125,-27613.75,23921.19921875,-27622.03125,14763.658203125,
,,,,,,177.25,-191080.421875,-27899.048828125,23706.55859375,-27879.3359375,14729.314453125,
,,,,,,177.5,-190989.390625,-28218.34765625,23449.916015625,-28190.638671875,14613.97265625,
,,,,,,177.75,-190946.359375,-28523.646484375,23154.2734375,-28501.943359375,14387.62890625,
,,,,,,178,-190951.328125,-28812.9453125,22887.630859375,-28807.24609375,14095.287109375,
,,,,,,178.25,-190956.28125,-29096.24609375,22688.990234375,-29106.55078125,13783.443359375,
,,,,,,178.5,-190881.25,-29319.544921875,22526.34765625,-29343.853515625,13416.599609375,
,,,,,,178.75,-190614.21875,-29470.84375,22375.705078125,-29499.158203125,12968.7578125,
,,,,,,179,-190203.1875,-29594.142578125,22243.0625,-29604.4609375,12478.4140625,
,,,,,,179.25,-189776.15625,-29703.44140625,22123.421875,-29697.765625,11986.072265625,
,,,,,,179.5,-189525.125,-29776.7421875,22015.779296875,-29773.0703125,11486.728515625,
,,,,,,179.75,-189434.09375,-29792.041015625,21925.13671875,-29790.373046875,10974.884765625,
,,,,,,180,-189407.0625,-29717.33984375,21804.494140625,-29699.677734375,10460.04296875,
,,,,,,180.25,-189396.03125,-29546.638671875,21605.853515625,-29496.98046875,9950.69921875,
,,,,,,180.5,-189385,-29345.9375,21391.2109375,-29276.28515625,9479.357421875,
,,,,,,180.75,-189389.96875,-29173.23828125,21243.568359375,-29119.587890625,9074.013671875,
,,,,,,181,-189314.9375,-29004.537109375,21164.92578125,-28968.892578125,8732.171875,
,,,,,,181.25,-188983.90625,-28793.8359375,21139.28515625,-28752.1953125,8446.828125,
,,,,,,181.5,-188348.875,-28503.134765625,21131.642578125,-28467.5,8181.984375,
,,,,,,181.75,-187585.84375,-28142.43359375,21073,-28132.802734375,7890.642578125,
,,,,,,182,-186774.8125,-27761.734375,20964.357421875,-27764.107421875,7610.7998046875,
,,,,,,182.25,-186091.78125,-27409.033203125,20897.716796875,-27407.412109375,7425.9560546875,
,,,,,,182.5,-185584.75,-27058.33203125,20940.07421875,-27054.71484375,7339.61328125,
,,,,,,182.75,-185221.71875,-26665.630859375,21045.431640625,-26652.01953125,7308.2705078125,
,,,,,,183,-184890.6875,-26218.9296875,21150.7890625,-26177.322265625,7307.927734375,
,,,,,,183.25,-184591.65625,-25708.23046875,21260.1484375,-25648.626953125,7302.5849609375,
,,,,,,183.5,-184308.609375,-25147.529296875,21365.505859375,-25099.9296875,7257.2421875,
,,,,,,183.75,-184089.578125,-24588.828125,21421.86328125,-24567.234375,7187.8994140625,
,,,,,,184,-183982.546875,-24072.126953125,21435.220703125,-24056.537109375,7110.5556640625,
,,,,,,184.25,-183939.515625,-23557.42578125,21455.580078125,-23521.841796875,6994.712890625,
,,,,,,184.5,-183912.484375,-22954.7265625,21463.9375,-22901.146484375,6790.3701171875,
,,,,,,184.75,-183853.453125,-22182.025390625,21379.294921875,-22126.44921875,6462.52734375,
,,,,,,185,-183730.421875,-21255.32421875,21195.65234375,-21215.75390625,6028.1845703125,
,,,,,,185.25,-183495.390625,-20292.625,21005.01171875,-20269.056640625,5540.841796875,
,,,,,,185.5,-183212.359375,-19379.921875,20879.369140625,-19380.361328125,5033.998046875,
,,,,,,185.75,-183025.328125,-18559.22265625,20811.7265625,-18581.6640625,4521.1552734375,
,,,,,,186,-183030.296875,-17816.521484375,20773.083984375,-17840.96875,4012.8125,
,,,,,,186.25,-183211.265625,-17073.8203125,20736.44140625,-17078.2734375,3482.4697265625,
,,,,,,186.5,-183552.234375,-16285.1201171875,20650.80078125,-16269.576171875,2878.626953125,
,,,,,,186.75,-184085.203125,-15492.4189453125,20475.158203125,-15446.8798828125,2205.7841796875,
,,,,,,187,-184842.171875,-14735.7177734375,20226.515625,-14664.18359375,1504.94140625,
,,,,,,187.25,-185807.140625,-14031.017578125,19921.873046875,-13959.4873046875,790.59765625,
,,,,,,187.5,-186852.109375,-13354.31640625,19555.232421875,-13298.791015625,68.7548828125,
,,,,,,187.75,-187833.078125,-12675.6162109375,19145.58984375,-12626.0947265625,-628.587890625,
,,,,,,188,-188718.046875,-11998.9150390625,18735.947265625,-11953.3984375,-1263.9306640625,
,,,,,,188.25,-189491.015625,-11364.21484375,18366.3046875,-11330.703125,-1852.2734375,
,,,,,,188.5,-190119.96875,-10769.513671875,18027.6640625,-10748.0068359375,-2447.11669921875,
,,,,,,188.75,-190620.9375,-10188.8125,17693.021484375,-10173.310546875,-3068.95947265625,
,,,,,,189,-191089.90625,-9612.111328125,17358.37890625,-9612.6142578125,-3707.80224609375,
,,,,,,189.25,-191622.875,-9053.4111328125,17019.73828125,-9065.91796875,-4348.1455078125,
,,,,,,189.5,-192251.84375,-8538.7109375,16673.09375,-8547.2216796875,-4924.98828125,
,,,,,,189.75,-192960.8125,-8070.009765625,16303.453125,-8072.525390625,-5361.8310546875,
,,,,,,190,-193733.78125,-7649.30859375,15905.810546875,-7643.82958984375,-5681.173828125,
,,,,,,190.25,-194538.75,-7298.60791015625,15512.1689453125,-7275.13330078125,-5964.01708984375,
,,,,,,190.5,-195231.71875,-7021.9072265625,15177.5263671875,-6974.43701171875,-6227.85986328125,
,,,,,,190.75,-195540.6875,-6817.20654296875,14966.884765625,-6759.7412109375,-6412.203125,
,,,,,,191,-195465.65625,-6662.505859375,14889.2421875,-6621.044921875,-6479.0458984375,
,,,,,,191.25,-195118.625,-6511.8046875,14846.6005859375,-6496.3486328125,-6459.888671875,
,,,,,,191.5,-194643.59375,-6343.10400390625,14741.9580078125,-6337.65234375,-6416.2314453125,
,,,,,,191.75,-194088.5625,-6176.4033203125,14590.31640625,-6160.9560546875,-6341.57421875,
,,,,,,192,-193389.53125,-6031.70263671875,14438.673828125,-6000.259765625,-6178.41748046875,
,,,,,,192.25,-192482.5,-5903.001953125,14291.0322265625,-5863.5634765625,-5936.26025390625,
,,,,,,192.5,-191463.46875,-5818.30078125,14188.3896484375,-5780.86767578125,-5644.103515625,
,,,,,,192.75,-190444.4375,-5835.60009765625,14198.748046875,-5804.17138671875,-5285.9462890625,
,,,,,,193,-189457.40625,-5960.8994140625,14312.10546875,-5917.47509765625,-4836.2890625,
,,,,,,193.25,-188598.375,-6168.19873046875,14494.4638671875,-6110.779296875,-4285.1318359375,
,,,,,,193.5,-187883.34375,-6497.498046875,14727.8212890625,-6434.0830078125,-3648.47509765625,
,,,,,,193.75,-187280.296875,-6938.796875,14984.1796875,-6871.38671875,-2960.81787109375,
,,,,,,194,-186661.265625,-7378.0966796875,15217.537109375,-7312.6904296875,-2254.16064453125,
,,,,,,194.25,-185962.234375,-7733.3955078125,15384.8955078125,-7679.994140625,-1570.00390625,
,,,,,,194.5,-185167.203125,-8020.69482421875,15484.2529296875,-7983.2978515625,-927.8466796875,
,,,,,,194.75,-184308.171875,-8313.994140625,15571.611328125,-8284.6015625,-325.189453125,
,,,,,,195,-183433.140625,-8665.29296875,15674.96875,-8649.90625,235.9677734375,
,,,,,,195.25,-182510.109375,-9110.591796875,15783.3271484375,-9125.208984375,755.125,
,,,,,,195.5,-181587.078125,-9689.8916015625,15870.6845703125,-9716.513671875,1227.28125,
,,,,,,195.75,-180696.046875,-10395.19140625,15907.04296875,-10403.8173828125,1665.4384765625,
,,,,,,196,-179885.015625,-11122.490234375,15896.400390625,-11123.12109375,2104.595703125,
,,,,,,196.25,-179217.984375,-11763.7890625,15877.7587890625,-11774.4248046875,2537.7529296875,
,,,,,,196.5,-178726.953125,-12287.087890625,15848.1162109375,-12301.728515625,2916.41015625,
,,,,,,196.75,-178395.921875,-12730.3876953125,15810.474609375,-12745.0322265625,3248.5673828125,
,,,,,,197,-178224.890625,-13169.6865234375,15795.83203125,-13196.3359375,3594.7236328125,
,,,,,,197.25,-178165.859375,-13658.986328125,15808.1904296875,-13713.6396484375,3980.880859375,
,,,,,,197.5,-178170.828125,-14182.28515625,15833.5478515625,-14250.943359375,4363.5380859375,
,,,,,,197.75,-178079.796875,-14673.5849609375,15876.90625,-14732.248046875,4670.6953125,
,,,,,,198,-177828.765625,-15088.8837890625,15904.263671875,-15117.5517578125,4852.8525390625,
,,,,,,198.25,-177401.734375,-15384.1826171875,15865.6220703125,-15376.85546875,4890.509765625,
