Data Table,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5
,,,,,,Time (ms),Result (nV),Result (nV),Result (nV),Result (nV),Result (nV)
,,,,,,216.5,-431619.625,-19349.93359,26641.18359,-19415.20703,6012.832031
,,,,,,216.75,-431848,-18815.44922,26284.42773,-18870.7168,5447.205078
,,,,,,217,-432060.375,-18211.96484,25841.66992,-18231.22656,4743.578125
,,,,,,217.25,-432224.7188,-17540.48047,25306.91406,-17525.73633,3903.951172
,,,,,,217.5,-432325.0938,-16808.99609,24705.1582,-16780.24609,2992.324219
,,,,,,217.75,-432409.4688,-16037.51172,24061.40234,-16003.75586,2091.197266
,,,,,,218,-432445.8438,-15254.02734,23399.64648,-15222.26563,1244.568359
,,,,,,218.25,-432498.1875,-14477.54492,22736.89063,-14463.77734,435.9414063
,,,,,,218.5,-432534.5625,-13731.06055,22083.13281,-13749.28711,-341.6855469
,,,,,,218.75,-432618.9375,-13020.57617,21427.37695,-13055.79688,-1110.3125
,,,,,,219,-432703.3125,-12290.0918,20714.62109,-12322.30664,-1961.939453
,,,,,,219.25,-432803.6563,-11471.60742,19912.86523,-11501.81641,-2952.066406
,,,,,,219.5,-432872.0313,-10583.12305,19116.10938,-10610.32617,-4001.193359
,,,,,,219.75,-432892.4063,-9675.638672,18440.35352,-9692.836914,-4988.322266
,,,,,,220,-432768.7813,-8765.154297,17885.5957,-8770.34668,-5870.949219
,,,,,,220.25,-432565.125,-7864.670898,17371.83984,-7855.856445,-6683.076172
,,,,,,220.5,-432425.5,-7008.186523,16835.08398,-6988.367188,-7468.203125
,,,,,,220.75,-432429.875,-6227.702148,16270.32813,-6211.876953,-8229.331055
,,,,,,221,-432514.25,-5491.217773,15724.57227,-5499.386719,-8978.958008
,,,,,,221.25,-432582.5938,-4725.733398,15262.81543,-4765.896484,-9753.584961
,,,,,,221.5,-432618.9688,-3933.249023,14926.05957,-4002.407227,-10523.71289
,,,,,,221.75,-432623.3438,-3200.765625,14707.30273,-3278.916992,-11216.83984
,,,,,,222,-432547.7188,-2557.28125,14573.54688,-2613.426758,-11843.4668
,,,,,,222.25,-432440.0625,-1929.796875,14466.79102,-1952.936523,-12493.59473
,,,,,,222.5,-432348.4375,-1296.3125,14318.03418,-1292.446777,-13191.72168
,,,,,,222.75,-432224.8125,-696.8286133,14123.27832,-686.9570313,-13861.34863
,,,,,,223,-431925.1875,-93.34423828,13922.52246,-98.46679688,-14447.47656
,,,,,,223.25,-431513.5313,578.1396484,13712.76563,554.0229492,-14952.10352
,,,,,,223.5,-431149.9063,1283.624023,13475.00977,1244.513184,-15404.73047
,,,,,,223.75,-430898.2813,1943.108398,13203.25391,1901.00293,-15856.35742
,,,,,,224,-430742.6563,2525.592529,12928.49707,2483.49292,-16311.98535
,,,,,,224.25,-430667,3012.07666,12705.74121,2958.98291,-16729.11328
,,,,,,224.5,-430623.375,3399.560791,12518.98535,3328.4729,-17097.74023
,,,,,,224.75,-430579.75,3733.044922,12310.22852,3655.962891,-17463.86719
,,,,,,225,-430552.125,4060.529297,12088.47266,3987.452881,-17843.49414
,,,,,,225.25,-430588.4688,4382.013672,11871.7168,4307.942871,-18196.12109
,,,,,,225.5,-430640.8438,4695.497559,11620.95996,4619.432617,-18492.74805
,,,,,,225.75,-430645.2188,5016.981934,11302.2041,4950.922852,-18765.87695
,,,,,,226,-430553.5938,5370.46582,10923.44824,5321.412598,-19065.00391
,,,,,,226.25,-430429.9375,5750.950195,10528.69141,5707.902832,-19389.63086
,,,,,,226.5,-430322.3125,6113.43457,10164.93555,6063.392578,-19699.75781
,,,,,,226.75,-430198.6875,6439.918457,9825.179688,6390.882813,-19960.38477
,,,,,,227,-430027.0625,6740.402832,9485.422852,6708.372559,-20144.01172
,,,,,,227.25,-429791.4063,7000.886719,9167.666992,6991.862793,-20250.14063
,,,,,,227.5,-429523.7813,7236.371094,8925.911133,7242.352539,-20295.26758
,,,,,,227.75,-429192.1563,7486.855469,8775.154297,7489.842773,-20301.89453
,,,,,,228,-428844.5313,7750.339355,8661.398438,7731.33252,-20303.02148
,,,,,,228.25,-428576.875,7994.82373,8518.642578,7940.822266,-20319.14844
,,,,,,228.5,-428437.25,8202.307617,8317.885742,8112.3125,-20370.77539
,,,,,,228.75,-428425.625,8331.791992,8094.129883,8229.802734,-20447.90234
,,,,,,229,-428462,8345.276367,7926.373047,8271.292969,-20486.03125
,,,,,,229.25,-428562.3438,8313.760742,7832.617188,8283.782227,-20469.6582
,,,,,,229.5,-428678.7188,8350.244141,7762.861328,8347.272461,-20464.28516
,,,,,,229.75,-428747.0938,8457.728516,7694.104492,8464.762695,-20493.91211
,,,,,,230,-428671.4688,8581.212891,7658.348633,8597.251953,-20523.53906
,,,,,,230.25,-428515.8125,8691.697266,7689.592773,8718.742188,-20518.16797
,,,,,,230.5,-428424.1875,8766.181641,7748.835938,8790.232422,-20470.29492
,,,,,,230.75,-428428.5625,8795.666016,7747.080078,8799.722656,-20425.92188
,,,,,,231,-428448.9375,8814.149414,7623.324219,8794.211914,-20434.54883
,,,,,,231.25,-428533.2813,8849.633789,7397.567383,8824.702148,-20457.67578
,,,,,,231.5,-428665.6563,8881.118164,7171.811523,8873.192383,-20428.30273
,,,,,,231.75,-428798.0313,8901.602539,7046.055176,8902.681641,-20354.42969
,,,,,,232,-428898.4063,8971.085938,7018.299316,8948.171875,-20312.05859
,,,,,,232.25,-428998.75,9098.570313,7025.542969,9043.662109,-20328.18555
,,,,,,232.5,-429115.125,9192.054688,7065.786621,9122.152344,-20360.3125
,,,,,,232.75,-429247.5,9192.539063,7160.030273,9122.642578,-20368.43945
,,,,,,233,-429379.875,9142.023438,7267.274414,9080.131836,-20350.06641
,,,,,,233.25,-429480.2188,9084.507813,7347.518555,9026.62207,-20304.69336
,,,,,,233.5,-429548.5938,9010.992188,7418.761719,8944.112305,-20212.32227
,,,,,,233.75,-429568.9688,8899.475586,7505.005859,8832.601563,-20067.94922
,,,,,,234,-429541.3438,8757.959961,7606.25,8706.091797,-19882.07617
,,,,,,234.25,-429529.6875,8632.444336,7694.493164,8588.582031,-19706.20313
,,,,,,234.5,-429566.0625,8552.928711,7744.737305,8511.072266,-19617.33008
,,,,,,234.75,-429618.4375,8485.412109,7768.981445,8443.5625,-19592.45703
,,,,,,235,-429654.8125,8421.896484,7785.224609,8367.051758,-19545.58594
,,,,,,235.25,-429659.1563,8401.380859,7793.46875,8347.541992,-19460.71289
,,,,,,235.5,-429599.5313,8461.865234,7804.712891,8422.032227,-19360.33984
,,,,,,235.75,-429475.9063,8581.349609,7824.956055,8544.521484,-19228.9668
,,,,,,236,-429320.2813,8698.833984,7834.200195,8660.011719,-19067.59375
,,,,,,236.25,-429196.625,8765.318359,7812.444336,8733.501953,-18893.2207
,,,,,,236.5,-429105,8791.801758,7752.6875,8764.992188,-18705.34961
,,,,,,236.75,-428949.375,8850.286133,7685.931641,8831.481445,-18544.97656
,,,,,,237,-428745.75,9011.770508,7624.174805,9007.97168,-18462.10352
,,,,,,237.25,-428446.0938,9269.254883,7542.418945,9277.461914,-18434.73047
,,,,,,237.5,-428082.4688,9567.738281,7422.663086,9570.951172,-18437.35742
,,,,,,237.75,-427670.8438,9869.222656,7268.90625,9857.441406,-18478.48438
,,,,,,238,-427275.2188,10144.70703,7151.150391,10129.93164,-18521.61328
,,,,,,238.25,-426911.5625,10366.19141,7182.394531,10358.42188,-18503.24023
,,,,,,238.5,-426563.9375,10527.67578,7363.637695,10524.91211,-18422.36719
,,,,,,238.75,-426168.3125,10658.16016,7562.881836,10659.40137,-18323.99414
,,,,,,239,-425724.6875,10839.64453,7658.125977,10831.8916,-18252.12109
,,,,,,239.25,-425281.0313,11107.12793,7610.369141,11084.38086,-18219.74805
,,,,,,239.5,-424837.4063,11417.6123,7460.613281,11385.87109,-18203.875
,,,,,,239.75,-424313.7813,11749.09668,7265.857422,11712.36133,-18158.50391
,,,,,,240,-423742.1563,12116.58008,7083.101074,12072.85156,-18049.13086
,,,,,,240.25,-423090.5,12496.06445,6983.344727,12437.3418,-17877.25781
,,,,,,240.5,-422438.875,12820.54883,6994.588379,12746.83203,-17665.38477
,,,,,,240.75,-421867.25,13054.0332,7064.83252,12986.32129,-17435.01172
,,,,,,241,-421423.625,13245.51758,7104.076172,13201.81152,-17223.64063
,,,,,,241.25,-421043.9688,13421.00195,7070.319824,13410.30078,-17058.26758
,,,,,,241.5,-420728.3438,13548.48633,7041.563965,13564.79102,-16907.39453
,,,,,,241.75,-420412.7188,13634.9707,7133.807617,13659.28125,-16731.02148
,,,,,,242,-420049.0938,13730.4541,7355.051758,13752.77148,-16517.14844
,,,,,,242.25,-419717.4375,13852.93848,7622.294922,13872.26172,-16285.77539
,,,,,,242.5,-419465.8125,13946.42188,7872.539063,13956.75098,-16052.90332
,,,,,,242.75,-419310.1875,13940.90625,8119.783203,13931.24121,-15798.53125
,,,,,,243,-419234.5625,13838.39063,8382.026367,13805.73047,-15519.6582
,,,,,,243.25,-419206.9063,13691.875,8656.270508,13653.2207,-15284.28516
,,,,,,243.5,-419195.2813,13577.35938,8924.514648,13538.71094,-15160.41211
,,,,,,243.75,-419167.6563,13550.84375,9179.757813,13514.20117,-15145.03906
,,,,,,244,-419188.0313,13578.32813,9459.001953,13546.69141,-15190.66699
,,,,,,244.25,-419304.375,13589.8125,9794.246094,13554.18164,-15266.79492
,,,,,,244.5,-419468.75,13568.2959,10164.48926,13531.6709,-15356.42188
,,,,,,244.75,-419633.125,13528.78027,10544.7334,13490.16113,-15438.54883
,,,,,,245,-419829.5,13466.26465,10925.97754,13409.65039,-15500.67578
,,,,,,245.25,-420105.8438,13375.74805,11271.2207,13296.14063,-15565.30273
,,,,,,245.5,-420398.2188,13291.23242,11544.46484,13210.63086,-15672.93066
,,,,,,245.75,-420610.5938,13274.7168,11737.70801,13202.12109,-15824.05762
,,,,,,246,-420726.9688,13335.20117,11876.95215,13256.61133,-15958.18555
,,,,,,246.25,-420811.3125,13408.68555,11999.19629,13321.10059,-16022.3125
,,,,,,246.5,-420927.6875,13423.16992,12100.43945,13341.59082,-16031.43945
,,,,,,246.75,-421092.0625,13334.6543,12124.68359,13275.08008,-16009.56641
,,,,,,247,-421304.4375,13149.13867,12025.92773,13121.57031,-15956.19434
,,,,,,247.25,-421548.8125,12950.62207,11812.1709,12939.06055,-15903.32129
,,,,,,247.5,-421793.1563,12778.10645,11536.41504,12748.55078,-15892.94922
,,,,,,247.75,-422133.5313,12575.58984,11251.65918,12516.04102,-15927.57617
,,,,,,248,-422569.9063,12334.07422,10956.90234,12264.53125,-16014.20313
,,,,,,248.25,-423022.25,12109.55859,10611.14648,12049.02051,-16172.83008
,,,,,,248.5,-423426.625,11918.04297,10204.39063,11857.51074,-16376.45801
,,,,,,248.75,-423831,11746.52734,9749.633789,11682,-16572.08594
,,,,,,249,-424171.375,11611.01172,9250.87793,11560.49023,-16759.71289
,,,,,,249.25,-424463.75,11504.49609,8741.12207,11473.98047,-16963.83984
,,,,,,249.5,-424772.0938,11388.98047,8263.365234,11377.4707,-17186.4668
,,,,,,249.75,-425176.4688,11258.46387,7790.609375,11258.96094,-17434.59375
,,,,,,250,-425756.8438,11127.94824,7286.853516,11133.4502,-17718.2207
,,,,,,250.25,-426417.1875,11027.43262,6754.097168,11028.94043,-18030.84766
,,,,,,250.5,-427013.5625,10987.91602,6206.34082,10970.42969,-18361.47656
,,,,,,250.75,-427529.9375,11000.40039,5693.584473,10957.91992,-18704.60352
,,,,,,251,-427982.3125,11032.88477,5294.828613,10970.41016,-19046.73047
,,,,,,251.25,-428370.6875,11039.36914,5021.072266,10964.90039,-19371.85742
,,,,,,251.5,-428791.0313,10989.85352,4808.315918,10923.39063,-19692.48438
,,,,,,251.75,-429307.4063,10903.33789,4638.55957,10867.88086,-20015.11328
,,,,,,252,-429919.7813,10846.82227,4531.803711,10831.37012,-20339.74023
,,,,,,252.25,-430516.125,10856.30664,4474.047363,10830.86035,-20690.36719
,,,,,,252.5,-430968.5,10884.79004,4428.291016,10839.34961,-21068.49414
,,,,,,252.75,-431308.875,10890.27441,4355.535156,10835.83984,-21443.12109
,,,,,,253,-431617.25,10863.75879,4249.778809,10813.33008,-21775.24805
,,,,,,253.25,-431877.625,10782.24219,4198.022461,10749.82031,-22011.87695
,,,,,,253.5,-432041.9688,10652.72656,4268.266602,10650.31055,-22146.00391
,,,,,,253.75,-432222.3438,10549.21094,4380.510254,10568.80078,-22250.63086
,,,,,,254,-432546.7188,10534.69531,4434.753906,10557.29004,-22413.75781
,,,,,,254.25,-432887.0625,10585.17969,4482.998047,10584.7793,-22613.88477
,,,,,,254.5,-433051.4375,10616.66406,4636.241699,10582.26953,-22721.51172
,,,,,,254.75,-433023.8125,10606.14844,4876.485352,10562.75977,-22696.64063
,,,,,,255,-432884.1875,10618.63281,5090.729492,10581.25,-22635.76758
,,,,,,255.25,-432648.5625,10674.11621,5250.973145,10625.74023,-22583.89453
,,,,,,255.5,-432284.9063,10741.60059,5427.216797,10667.23047,-22500.52148
,,,,,,255.75,-431857.2813,10804.08398,5645.460449,10723.71973,-22394.64844
,,,,,,256,-431445.6563,10880.56836,5886.70459,10811.20996,-22303.27539
,,,,,,256.25,-431050,10977.05273,6141.948242,10924.69922,-22221.90234
,,,,,,256.5,-430670.375,11101.53711,6366.191895,11079.18945,-22161.53125
,,,,,,256.75,-430354.75,11258.02148,6505.436035,11268.67969,-22155.1582
,,,,,,257,-430151.125,11401.50586,6599.679688,11414.16992,-22195.78516
,,,,,,257.25,-429979.5,11482.99023,6749.92334,11464.66016,-22237.91211
,,,,,,257.5,-429823.8438,11490.47461,6976.16748,11439.15039,-22237.03906
,,,,,,257.75,-429716.2188,11447.95801,7164.411133,11377.63965,-22211.16602
,,,,,,258,-429688.5938,11406.44238,7198.655273,11322.12988,-22228.29492
,,,,,,258.25,-429772.9688,11371.92676,7122.898926,11266.61914,-22301.92188
,,,,,,258.5,-429921.3125,11316.41016,7039.142578,11195.10938,-22393.04883
,,,,,,258.75,-430101.6875,11249.89453,6989.38623,11140.59961,-22462.67578
,,,,,,259,-430234.0625,11207.37891,6976.630371,11135.08984,-22523.80273
,,,,,,259.25,-430318.4375,11210.86328,6974.874023,11172.58008,-22621.42969
,,,,,,259.5,-430338.7813,11260.34766,6958.117676,11239.06934,-22742.55859
,,,,,,259.75,-430279.1563,11343.83203,6901.361328,11324.55957,-22840.18555
,,,,,,260,-430219.5313,11413.31641,6810.605469,11401.04883,-22906.3125
,,,,,,260.25,-430191.9063,11431.80078,6745.849121,11420.53906,-22952.43945
,,,,,,260.5,-430212.25,11396.28418,6731.092773,11369.0293,-22963.06641
,,,,,,260.75,-430280.625,11292.76855,6724.336914,11248.51953,-22909.69336
,,,,,,261,-430429,11092.25293,6731.580566,11039.00977,-22772.32227
,,,,,,261.25,-430609.375,10805.73633,6770.824219,10753.5,-22569.94922
,,,,,,261.5,-430757.7188,10547.2207,6768.068359,10501.98926,-22382.07617
,,,,,,261.75,-430842.0938,10419.70508,6669.312012,10383.47949,-22274.20313
,,,,,,262,-430846.4688,10360.18945,6537.555664,10329.96875,-22191.33008
,,,,,,262.25,-430770.8438,10234.67383,6450.799805,10211.45898,-22027.45703
,,,,,,262.5,-430711.1875,10008.1582,6407.043457,10003.94922,-21769.58594
,,,,,,262.75,-430731.5625,9726.642578,6357.287109,9752.439453,-21459.71289
,,,,,,263,-430815.9375,9467.125977,6248.53125,9506.929688,-21131.83984
,,,,,,263.25,-430804.3125,9287.610352,6079.774902,9311.418945,-20826.9668
,,,,,,263.5,-430696.6563,9178.094727,5910.018555,9169.90918,-20564.09375
,,,,,,263.75,-430557.0313,9097.579102,5807.262695,9063.399414,-20284.7207
,,,,,,264,-430417.4063,8989.0625,5755.506348,8941.888672,-19910.84766
,,,,,,264.25,-430293.7813,8737.546875,5709.75,8680.378906,-19422.97656
,,,,,,264.5,-430314.125,8275.03125,5702.993652,8209.869141,-18819.10352
,,,,,,264.75,-430462.5,7685.515625,5768.237793,7619.358887,-18127.73047
,,,,,,265,-430594.875,7105,5878.481445,7052.849121,-17437.35742
,,,,,,265.25,-430599.25,6596.483887,5973.725098,6564.338867,-16809.48438
,,,,,,265.5,-430555.5938,6140.968262,6032.969238,6125.829102,-16234.6123
,,,,,,265.75,-430495.9688,5726.452148,6109.212891,5716.318848,-15693.74023
,,,,,,266,-430404.3438,5346.936523,6229.456543,5323.809082,-15192.36719
,,,,,,266.25,-430296.7188,4914.420898,6370.700684,4885.298828,-14721.49414
,,,,,,266.5,-430317.0625,4312.904785,6562.944336,4298.789063,-14245.12109
,,,,,,266.75,-430513.4375,3535.38916,6867.187988,3531.278809,-13744.74805
,,,,,,267,-430869.8125,2660.873291,7244.431641,2648.768799,-13237.87598
,,,,,,267.25,-431274.1875,1768.357422,7590.675781,1744.258789,-12748.00293
,,,,,,267.5,-431710.5313,923.8417969,7874.919922,901.7485352,-12287.63086
,,,,,,267.75,-432146.9063,187.3256836,8118.163086,173.2387695,-11884.75781
,,,,,,268,-432583.2813,-441.1899414,8316.407227,-450.2714844,-11564.38477
,,,,,,268.25,-433035.6563,-1005.705566,8484.651367,-1009.78125,-11314.5127
,,,,,,268.5,-433488,-1505.22168,8671.894531,-1509.291504,-11112.63965
,,,,,,268.75,-433860.375,-1925.737305,8902.138672,-1945.801758,-10927.2666
,,,,,,269,-434120.75,-2306.25293,9176.382813,-2335.311523,-10723.89453
,,,,,,269.25,-434301.125,-2664.768555,9488.625977,-2681.821289,-10499.52148
,,,,,,269.5,-434401.4688,-2974.285156,9766.870117,-2970.331055,-10292.14844
,,,,,,269.75,-434501.8438,-3236.800781,9949.114258,-3224.841797,-10122.27637
,,,,,,270,-434570.2188,-3496.316406,10076.35742,-3505.351563,-9968.90332
,,,,,,270.25,-434590.5938,-3756.832031,10227.60156,-3789.861328,-9837.030273
,,,,,,270.5,-434594.9375,-3972.347656,10432.84473,-3996.371094,-9727.658203
,,,,,,270.75,-434567.3125,-4114.864258,10681.08887,-4109.881836,-9602.785156
,,,,,,271,-434523.6875,-4199.379883,10969.33301,-4191.391602,-9412.412109
,,,,,,271.25,-434464.0625,-4269.895508,11337.57617,-4289.901367,-9119.540039
,,,,,,271.5,-434340.4063,-4350.411133,11783.82031,-4390.412109,-8749.166992
,,,,,,271.75,-434136.7813,-4412.926758,12247.06445,-4448.921875,-8385.793945
,,,,,,272,-433837.1563,-4427.443359,12671.30762,-4462.431641,-8071.920898
,,,,,,272.25,-433457.5313,-4409.958984,13038.55176,-4454.941406,-7789.548828
,,,,,,272.5,-433045.875,-4415.474609,13352.7959,-4464.452148,-7504.175781
,,,,,,272.75,-432634.25,-4490.990234,13631.03906,-4524.961914,-7212.802734
,,,,,,273,-432206.625,-4590.505859,13868.2832,-4597.47168,-6952.930664
,,,,,,273.25,-431763,-4634.021484,14035.52734,-4628.981445,-6740.557617
,,,,,,273.5,-431383.3438,-4623.538086,14157.77051,-4636.492188,-6555.18457
,,,,,,273.75,-431083.7188,-4622.053711,14314.01465,-4664.001953,-6359.8125
,,,,,,274,-430832.0938,-4695.569336,14541.25879,-4757.511719,-6100.939453
,,,,,,274.25,-430660.4688,-4854.084961,14819.50195,-4922.021484,-5782.066406
,,,,,,274.5,-430568.8125,-5024.600586,15106.74609,-5084.532227,-5492.694336
,,,,,,274.75,-430509.1875,-5136.117188,15338.99023,-5185.041992,-5297.822266
,,,,,,275,-430401.5625,-5171.632813,15454.23438,-5220.551758,-5208.449219
,,,,,,275.25,-430277.9375,-5156.148438,15444.47656,-5205.061523,-5214.576172
,,,,,,275.5,-430154.2813,-5105.664063,15354.7207,-5142.572266,-5280.703125
,,,,,,275.75,-429998.6563,-4997.179688,15231.96484,-5012.082031,-5386.330078
,,,,,,276,-429779.0313,-4807.696289,15099.20898,-4809.591797,-5526.958008
,,,,,,276.25,-429543.4063,-4542.211914,14991.45313,-4545.102539,-5682.084961
,,,,,,276.5,-429355.75,-4249.727539,14965.69629,-4259.612305,-5832.211914
,,,,,,276.75,-429264.125,-3997.243164,15009.94043,-4006.12207,-5964.839844
,,,,,,277,-429156.5,-3764.758789,15037.18457,-3786.631836,-6067.466797
,,,,,,277.25,-429016.875,-3479.274414,14979.42773,-3534.142578,-6160.09375
,,,,,,277.5,-428781.2188,-3099.791016,14838.67188,-3166.652344,-6282.22168
,,,,,,277.75,-428513.5938,-2651.306641,14672.91602,-2692.162109,-6428.348633
,,,,,,278,-428197.9688,-2192.822266,14561.15918,-2205.671875,-6567.975586
,,,,,,278.25,-427882.3438,-1741.337891,14528.40332,-1758.182129,-6700.603516
,,,,,,278.5,-427630.6875,-1276.854004,14529.64746,-1307.692383,-6850.730469
,,,,,,278.75,-427411.0625,-776.3696289,14498.89063,-793.2021484,-7034.857422
,,,,,,279,-427191.4375,-253.8857422,14396.13477,-241.7124023,-7254.985352
,,,,,,279.25,-427035.8125,210.5986328,14269.37793,242.777832,-7472.112305
,,,,,,279.5,-427024.1563,581.0830078,14191.62207,606.2675781,-7660.239258
,,,,,,279.75,-427076.5313,916.5668945,14170.86621,907.7578125,-7874.867188
,,,,,,280,-427128.9063,1302.05127,14141.10938,1274.247559,-8190.494141
,,,,,,280.25,-427165.2813,1786.535645,14014.35352,1770.737305,-8632.621094
,,,,,,280.5,-427217.625,2308.019531,13781.59766,2314.227539,-9131.249023
,,,,,,280.75,-427302,2721.503906,13561.84082,2735.717529,-9554.875977
,,,,,,281,-427466.375,2952.988037,13418.08496,2972.20752,-9850.50293
,,,,,,281.25,-427774.75,3082.472168,13273.3291,3109.69751,-10071.63086
,,,,,,281.5,-428115.0938,3234.956299,13064.57227,3245.1875,-10314.25781
,,,,,,281.75,-428359.4688,3447.440674,12779.81641,3427.67749,-10647.88477
,,,,,,282,-428523.8438,3707.924805,12401.06055,3679.16748,-11058.5127
,,,,,,282.25,-428704.2188,4014.408936,11947.30371,3991.657227,-11490.63965
,,,,,,282.5,-428884.5625,4350.893066,11471.54785,4330.147461,-11926.7666
,,,,,,282.75,-429080.9375,4677.377441,10993.79199,4652.637207,-12373.39453
,,,,,,283,-429277.3125,4978.861328,10514.03516,4952.127441,-12808.02148
,,,,,,283.25,-429409.6875,5260.345703,10037.2793,5242.617188,-13172.14844
,,,,,,283.5,-429382.0313,5517.830078,9568.523438,5509.107422,-13446.27539
,,,,,,283.75,-429226.4063,5720.313965,9139.766602,5716.597168,-13667.40332
,,,,,,284,-429134.7813,5848.79834,8789.010742,5863.086914,-13863.53027
,,,,,,284.25,-429203.1563,5930.282227,8504.254883,5975.577148,-14050.1582
,,,,,,284.5,-429399.5,6006.766602,8268.498047,6070.067383,-14221.28516
,,,,,,284.75,-429563.875,6094.250977,8069.742188,6146.557129,-14342.91211
,,,,,,285,-429648.25,6216.734863,7866.986328,6233.046875,-14409.03906
,,,,,,285.25,-429700.625,6378.219238,7620.229492,6355.537109,-14443.16699
,,,,,,285.5,-429768.9688,6521.703613,7341.473633,6473.026855,-14459.79395
,,,,,,285.75,-429837.3438,6578.1875,7094.717285,6524.51709,-14460.42188
,,,,,,286,-429905.7188,6503.671875,6949.960938,6468.006836,-14421.04883
,,,,,,286.25,-430038.0938,6290.155762,6897.205078,6278.49707,-14320.67578
,,,,,,286.5,-430282.4375,5980.640137,6869.44873,5982.986816,-14203.30273
,,,,,,286.75,-430590.8125,5609.124512,6857.692383,5607.477051,-14113.42969
,,,,,,287,-430899.1875,5180.608398,6887.936523,5160.966797,-14023.05762
,,,,,,287.25,-431239.5625,4733.092773,6940.180176,4697.457031,-13903.18555
,,,,,,287.5,-431579.9063,4313.577148,7014.423828,4256.946777,-13775.3125
,,,,,,287.75,-431904.2813,3904.061035,7116.667969,3829.436768,-13655.93945
,,,,,,288,-432196.6563,3477.54541,7206.911133,3408.926758,-13532.06641
,,,,,,288.25,-432521.0313,3061.029541,7277.155273,3016.416748,-13410.19434
,,,,,,288.5,-432797.375,2686.513672,7342.399414,2649.906738,-13321.82129
,,,,,,288.75,-432993.75,2345.997803,7389.642578,2290.396484,-13270.94824
,,,,,,289,-433174.125,2005.481934,7396.886719,1932.886719,-13242.57617
,,,,,,289.25,-433402.5,1646.966309,7354.130859,1587.376465,-13266.20313
,,,,,,289.5,-433662.8438,1294.450684,7268.374023,1254.866699,-13369.33008
,,,,,,289.75,-433827.2188,969.9345703,7162.618164,937.3564453,-13504.45703
,,,,,,290,-433895.5938,644.4189453,7071.861816,608.8466797,-13587.08496
,,,,,,290.25,-433979.9688,243.902832,7012.105957,195.3364258,-13570.21289
,,,,,,290.5,-434096.3125,-242.612793,6960.349609,-296.1733398,-13479.83984
,,,,,,290.75,-434212.6875,-694.128418,6868.593262,-737.6835938,-13402.9668
,,,,,,291,-434345.0625,-1029.644531,6705.837402,-1060.193359,-13373.59375
,,,,,,291.25,-434477.4375,-1320.160156,6492.081055,-1338.703613,-13342.22168
,,,,,,291.5,-434593.7813,-1651.675781,6263.324707,-1654.213379,-13288.84863
,,,,,,291.75,-434726.1563,-2022.191406,6069.568848,-2021.723633,-13190.47559
,,,,,,292,-434890.5313,-2420.708008,5951.8125,-2435.233398,-12970.60352
,,,,,,292.25,-435054.9063,-2822.223633,5907.056152,-2846.743164,-12630.23047
,,,,,,292.5,-435171.25,-3166.739258,5896.300293,-3189.253906,-12269.85742
,,,,,,292.75,-435223.625,-3421.254883,5863.543945,-3446.763672,-11974.48535
,,,,,,293,-435212,-3598.770508,5808.787598,-3633.273438,-11717.1123
,,,,,,293.25,-435072.375,-3734.287109,5822.03125,-3771.78418,-11400.73926
,,,,,,293.5,-434756.7188,-3843.802734,5954.275391,-3872.293945,-10982.36719
,,,,,,293.75,-434265.0938,-3916.318359,6150.519043,-3931.803711,-10496.49414
,,,,,,294,-433741.4688,-3942.833984,6372.762695,-3949.313477,-10002.62109
,,,,,,294.25,-433297.8438,-3923.349609,6624.006836,-3922.824219,-9565.249023
,,,,,,294.5,-432950.1875,-3869.865234,6888.250488,-3847.333984,-9206.375977
,,,,,,294.75,-432618.5625,-3806.381836,7167.494141,-3752.84375,-8874.50293
,,,,,,295,-432302.9375,-3714.897461,7499.738281,-3645.353516,-8528.629883
,,,,,,295.25,-431987.3125,-3539.413086,7882.981445,-3471.864258,-8204.257813
,,,,,,295.5,-431623.6563,-3279.928711,8287.225586,-3227.374023,-7955.884766
,,,,,,295.75,-431276.0313,-3065.444336,8767.469727,-3025.883789,-7734.511719
,,,,,,296,-430992.4063,-3025.960938,9387.712891,-2992.393555,-7431.139648
,,,,,,296.25,-430804.7813,-3137.476563,10085.95703,-3116.904297,-7033.766602
,,,,,,296.5,-430649.125,-3291.992188,10766.20117,-3296.414063,-6636.893555
,,,,,,296.75,-430493.5,-3456.507813,11413.44434,-3466.923828,-6296.521484
,,,,,,297,-430417.875,-3655.023438,12067.68848,-3640.433594,-5978.148438
,,,,,,297.25,-430470.25,-3874.540039,12734.93262,-3829.944336,-5661.275391
,,,,,,297.5,-430602.5938,-4066.055664,13388.17578,-4025.454102,-5390.90332
,,,,,,297.75,-430798.9688,-4242.571289,14053.41992,-4229.963867,-5178.53125
,,,,,,298,-431043.3438,-4456.086914,14764.66406,-4456.474609,-5000.658203
,,,,,,298.25,-431191.7188,-4677.602539,15465.9082,-4678.984375,-4871.285156
,,,,,,298.5,-431212.0625,-4857.118164,16079.15234,-4860.494141,-4787.412109
,,,,,,298.75,-431168.4375,-4976.634766,16597.39453,-4979.003906,-4727.039063
,,,,,,299,-431124.8125,-5004.150391,17034.63867,-5001.514648,-4725.166016
,,,,,,299.25,-431113.1875,-4941.666016,17402.88281,-4940.024414,-4805.294922
