Data Table,,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5,
,,,,,,-4,-520540.34375,3334.85424804688,4274.697265625,3313.29321289063,-23885.962890625,
,,,,,,-3.75,-522727.625,2952.4052734375,4511.58544921875,2949.84423828125,-23297.599609375,
,,,,,,-3.5,-524642.9375,2555.95629882813,4810.47412109375,2571.39501953125,-22776.236328125,
,,,,,,-3.25,-526414.1875,2140.50732421875,5115.36279296875,2146.94604492188,-22249.873046875,
,,,,,,-3,-528345.5,1712.05834960938,5335.25146484375,1696.4970703125,-21685.009765625,
,,,,,,-2.75,-530508.75,1277.609375,5471.14013671875,1251.0478515625,-21108.646484375,
,,,,,,-2.5,-532880.0625,881.160400390625,5562.0283203125,865.598876953125,-20589.283203125,
,,,,,,-2.25,-535435.3125,567.71142578125,5622.9169921875,567.149658203125,-20183.419921875,
,,,,,,-2,-538126.625,332.262451171875,5671.8056640625,317.70068359375,-19849.556640625,
,,,,,,-1.75,-540913.875,145.8134765625,5726.6943359375,97.251708984375,-19518.193359375,
,,,,,,-1.5,-543821.1875,10.3642578125,5764.5830078125,-54.197265625,-19205.830078125,
,,,,,,-1.25,-546768.4375,-91.08447265625,5797.4716796875,-136.646484375,-18935.966796875,
,,,,,,-1,-549667.75,-213.53369140625,5886.3603515625,-215.095703125,-18678.603515625,
,,,,,,-0.75,-552447,-375.982421875,6011.2490234375,-357.544921875,-18426.740234375,
,,,,,,-0.5,-554994.3125,-613.431640625,6148.1376953125,-611.99365234375,-18154.876953125,
,,,,,,-0.25,-557253.625,-950.88037109375,6357.0263671875,-972.44287109375,-17809.013671875,
,,,,,,0,-559128.875,-1306.32958984375,6660.9150390625,-1336.89208984375,-17414.150390625,
,,,,,,0.25,-560572.1875,-1566.7783203125,6956.8037109375,-1571.3408203125,-17044.787109375,
,,,,,,0.5,-561823.4375,-1689.2275390625,7076.6923828125,-1576.7900390625,-16750.923828125,
,,,,,,0.75,-563130.75,-1741.67626953125,7086.58056640625,-1471.2392578125,-16494.560546875,
,,,,,,1,-564510,-1838.12548828125,7268.46923828125,-1539.68798828125,-16155.197265625,
,,,,,,1.25,-566041.3125,-1983.57421875,7631.35791015625,-1787.13720703125,-15732.833984375,
,,,,,,1.5,-567668.5625,-2115.0234375,7977.24658203125,-2031.58642578125,-15346.970703125,
,,,,,,1.75,-569095.875,-2209.47216796875,8249.134765625,-2211.03564453125,-15033.607421875,
,,,,,,2,-568059.125,-2326.92138671875,8423.0234375,-2384.484375,-14558.244140625,
,,,,,,2.25,-526150.4375,-3133.3701171875,7937.91259765625,-3194.93359375,-10739.380859375,
,,,,,,2.5,-316505.71875,-5763.8193359375,5448.80078125,-5777.3828125,4915.982421875,
,,,,,,2.75,135659,-9359.2685546875,763.689697265625,-9317.83203125,33931.84375,
,,,,,,3,664759.75,-11306.716796875,-3913.421875,-11245.28125,61824.2109375,
,,,,,,3.25,1046428.375,-11081.166015625,-6659.533203125,-11031.7294921875,76000.0703125,
,,,,,,3.5,1233561.125,-10092.615234375,-7571.64453125,-10072.1787109375,77908.9375,
,,,,,,3.75,1294933.875,-9246.064453125,-7528.755859375,-9254.6279296875,74019.796875,
,,,,,,4,1296818.625,-8684.5126953125,-7199.8671875,-8716.0771484375,68585.1640625,
,,,,,,4.25,1275071.25,-8287.9619140625,-6880.978515625,-8343.5263671875,63346.0234375,
,,,,,,4.5,1244404,-7937.4111328125,-6646.08984375,-8014.9755859375,58717.890625,
,,,,,,4.75,1209952.75,-7598.8603515625,-6502.201171875,-7681.423828125,54678.25,
,,,,,,5,1173653.5,-7276.3095703125,-6411.3125,-7349.873046875,51142.6171875,
,,,,,,5.25,1136698.125,-6948.7578125,-6350.423828125,-7004.322265625,47986.4765625,
,,,,,,5.5,1099846.875,-6561.20703125,-6358.53515625,-6589.771484375,45061.84375,
,,,,,,5.75,1063579.625,-6083.65625,-6474.6474609375,-6096.220703125,42278.203125,
,,,,,,6,1028256.375,-5541.10546875,-6682.7587890625,-5558.669921875,39602.56640625,
,,,,,,6.25,994069,-4967.5537109375,-6941.8701171875,-4996.119140625,37045.9296875,
,,,,,,6.5,961113.75,-4394.0029296875,-7218.9814453125,-4426.5673828125,34645.29296875,
,,,,,,6.75,929486.5,-3894.4521484375,-7444.0927734375,-3920.01708984375,32425.65625,
,,,,,,7,899275.125,-3516.90087890625,-7526.2041015625,-3514.4658203125,30413.51953125,
,,,,,,7.25,870495.875,-3161.35009765625,-7505.3154296875,-3126.9150390625,28605.3828125,
,,,,,,7.5,843092.625,-2689.798828125,-7531.4267578125,-2643.3642578125,26943.74609375,
,,,,,,7.75,816921.375,-2076.248046875,-7691.5380859375,-2035.81298828125,25362.609375,
,,,,,,8,791846,-1374.69677734375,-7975.6494140625,-1346.26220703125,23830.47265625,
,,,,,,8.25,767698.75,-713.14599609375,-8248.7607421875,-699.71142578125,22424.3359375,
,,,,,,8.5,744351.5,-215.5947265625,-8354.8720703125,-225.16015625,21270.69921875,
,,,,,,8.75,721980.25,139.9560546875,-8328.9833984375,110.390625,20357.5625,
,,,,,,9,700848.875,429.507080078125,-8291.0947265625,389.94140625,19583.42578125,
,,,,,,9.25,680949.625,649.05810546875,-8229.2060546875,605.492431640625,18934.2890625,
,,,,,,9.5,662186.375,832.609130859375,-8126.3173828125,782.04345703125,18385.15234375,
,,,,,,9.75,644423.125,1079.16015625,-8062.4287109375,1030.59423828125,17804.515625,
,,,,,,10,627323.75,1392.71118164063,-8054.541015625,1359.14526367188,17152.87890625,
,,,,,,10.25,610600.5,1685.26220703125,-8040.65234375,1670.69604492188,16521.7421875,
,,,,,,10.5,594141.25,1899.81323242188,-7977.763671875,1898.2470703125,16008.10546875,
,,,,,,10.75,577921.875,2003.3642578125,-7835.875,2013.79809570313,15648.46875,
,,,,,,11,562078.625,1995.91528320313,-7627.986328125,2009.34887695313,15396.33203125,
,,,,,,11.25,546579.375,1930.46630859375,-7424.09765625,1930.89990234375,15201.1953125,
,,,,,,11.5,531256.125,1869.01733398438,-7250.208984375,1844.45068359375,15052.05859375,
,,,,,,11.75,516076.8125,1793.568359375,-7043.3203125,1753.00170898438,14959.921875,
,,,,,,12,499313.5,1662.11938476563,-6686.431640625,1621.552734375,14781.28515625,
,,,,,,12.25,444950.25,2000.67041015625,-5640.54296875,1974.103515625,11538.1484375,
,,,,,,12.5,228178.9375,3908.22143554688,-2585.654296875,3885.65454101563,-3115.486328125,
,,,,,,12.75,-230872.34375,6633.7724609375,2801.23413085938,6590.205078125,-31083.125,
,,,,,,13,-774219.625,7609.3232421875,8477.123046875,7549.75634765625,-58401.76171875,
,,,,,,13.25,-1177222.875,6225.87451171875,12527.01171875,6177.30712890625,-72361.8984375,
,,,,,,13.5,-1387586.25,3889.42553710938,14936.900390625,3858.85815429688,-73985.03125,
,,,,,,13.75,-1470597.5,1588.9765625,16498.7890625,1565.4091796875,-69567.671875,
,,,,,,14,-1491544.75,-463.47265625,17829.677734375,-480.0400390625,-63417.80859375,
,,,,,,14.25,-1486644,-2347.92138671875,19168.56640625,-2369.4892578125,-57369.9453125,
,,,,,,14.5,-1471143.25,-4144.3701171875,20518.455078125,-4203.9384765625,-51921.578125,
,,,,,,14.75,-1450450.625,-5844.8193359375,21827.34375,-5950.38671875,-47113.21875,
,,,,,,15,-1426581.875,-7424.2685546875,23023.232421875,-7543.8359375,-42897.85546875,
,,,,,,15.25,-1400673.25,-8891.7177734375,24065.12109375,-8991.28515625,-39163.9921875,
,,,,,,15.5,-1373468.5,-10240.166015625,24970.009765625,-10314.734375,-35767.12890625,
,,,,,,15.75,-1345527.75,-11439.615234375,25759.8984375,-11498.18359375,-32666.765625,
,,,,,,16,-1317323,-12509.064453125,26502.787109375,-12546.6328125,-29889.90234375,
,,,,,,16.25,-1289262.25,-13494.513671875,27266.67578125,-13503.08203125,-27423.5390625,
,,,,,,16.5,-1261601.5,-14370.962890625,27972.5625,-14358.53125,-25276.17578125,
,,,,,,16.75,-1234524.875,-15052.412109375,28468.451171875,-15037.98046875,-23500.8125,
,,,,,,17,-1208272.125,-15478.859375,28692.33984375,-15485.4296875,-22099.94921875,
,,,,,,17.25,-1183251.5,-15704.30859375,28739.228515625,-15730.876953125,-20990.0859375,
,,,,,,17.5,-1159646.75,-15842.7578125,28715.1171875,-15870.326171875,-20063.72265625,
,,,,,,17.75,-1137498,-15938.20703125,28590.005859375,-15960.775390625,-19257.859375,
,,,,,,18,-1116821.25,-15969.65625,28277.89453125,-15990.224609375,-18582.99609375,
,,,,,,18.25,-1097344.5,-15911.10546875,27752.783203125,-15923.673828125,-18121.1328125,
,,,,,,18.5,-1078683.875,-15735.5546875,27057.671875,-15737.123046875,-17913.26953125,
,,,,,,18.75,-1060551.125,-15398.00390625,26270.560546875,-15398.572265625,-17935.90625,
,,,,,,19,-1042786.375,-14866.451171875,25400.44921875,-14875.021484375,-18175.04296875,
,,,,,,19.25,-1025461.75,-14224.900390625,24423.337890625,-14222.470703125,-18566.6796875,
,,,,,,19.5,-1008705,-13604.349609375,23400.2265625,-13568.919921875,-18999.31640625,
,,,,,,19.75,-992444.25,-13011.798828125,22400.115234375,-12962.369140625,-19448.453125,
,,,,,,20,-976647.5625,-12396.248046875,21373.00390625,-12360.818359375,-19974.58984375,
,,,,,,20.25,-961250.875,-11780.697265625,20285.892578125,-11760.2666015625,-20590.2265625,
,,,,,,20.5,-946166.125,-11247.146484375,19234.78125,-11224.7158203125,-21218.36328125,
,,,,,,20.75,-931593.375,-10809.5947265625,18281.669921875,-10798.1650390625,-21775.5,
,,,,,,21,-917788.6875,-10404.0439453125,17382.55859375,-10431.6142578125,-22270.63671875,
,,,,,,21.25,-904824,-9980.4931640625,16509.447265625,-10043.0634765625,-22751.2734375,
,,,,,,21.5,-892627.25,-9545.9423828125,15686.3359375,-9613.51171875,-23197.41015625,
,,,,,,21.75,-880974.5,-9109.390625,14924.224609375,-9163.9609375,-23567.546875,
,,,,,,22,-869625.8125,-8692.83984375,14214.11328125,-8722.41015625,-23858.68359375,
,,,,,,22.25,-858517.125,-8316.2890625,13531.001953125,-8324.859375,-24104.8203125,
,,,,,,22.5,-847616.375,-8012.73828125,12865.890625,-8015.30859375,-24351.45703125,
,,,,,,22.75,-836971.625,-7862.1865234375,12255.779296875,-7842.7578125,-24593.59375,
,,,,,,23,-826647,-7885.6357421875,11726.6669921875,-7827.20703125,-24770.23046875,
,,,,,,23.25,-816570.25,-8033.0849609375,11281.5556640625,-7958.6552734375,-24822.3671875,
,,,,,,23.5,-806613.5,-8263.5341796875,10934.4453125,-8212.1044921875,-24761.50390625,
,,,,,,23.75,-796848.8125,-8516.982421875,10652.333984375,-8495.5537109375,-24667.140625,
,,,,,,24,-787484.125,-8697.431640625,10315.2216796875,-8677.0029296875,-24650.77734375,
,,,,,,24.25,-778743.375,-8735.880859375,9856.1103515625,-8707.4521484375,-24805.9140625,
,,,,,,24.5,-770698.625,-8668.330078125,9336.9990234375,-8658.9013671875,-25106.05078125,
,,,,,,24.75,-763325.9375,-8583.7783203125,8822.8876953125,-8619.349609375,-25425.6875,
,,,,,,25,-756697.25,-8536.2275390625,8321.7763671875,-8603.798828125,-25693.82421875,
,,,,,,25.25,-750796.5,-8525.6767578125,7812.6650390625,-8583.248046875,-25945.9609375,
,,,,,,25.5,-745295.75,-8516.1259765625,7267.5537109375,-8536.697265625,-26224.59765625,
,,,,,,25.75,-739851.0625,-8458.57421875,6706.4423828125,-8457.146484375,-26539.734375,
,,,,,,26,-734422.375,-8317.0234375,6171.3310546875,-8314.595703125,-26912.37109375,
,,,,,,26.25,-729057.625,-8083.47265625,5658.2197265625,-8087.044921875,-27382.0078125,
,,,,,,26.5,-723900.9375,-7757.921875,5135.1083984375,-7770.4931640625,-27962.14453125,
,,,,,,26.75,-719240.1875,-7356.37109375,4557.99658203125,-7363.9423828125,-28609.28125,
,,,,,,27,-715155.5,-6876.8193359375,3877.88525390625,-6859.3916015625,-29278.41796875,
,,,,,,27.25,-711654.75,-6314.2685546875,3068.77392578125,-6270.8408203125,-29935.0546875,
,,,,,,27.5,-708714.0625,-5713.7177734375,2167.66259765625,-5664.2900390625,-30576.69140625,
,,,,,,27.75,-706205.375,-5097.1669921875,1237.55114746094,-5058.7392578125,-31256.328125,
,,,,,,28,-704224.625,-4424.615234375,319.439697265625,-4389.1884765625,-31996.96484375,
,,,,,,28.25,-702787.875,-3643.064453125,-588.671630859375,-3612.63720703125,-32779.6015625,
,,,,,,28.5,-701807.1875,-2733.513671875,-1535.783203125,-2715.0859375,-33607.73828125,
,,,,,,28.75,-701306.5,-1733.96240234375,-2550.89453125,-1722.53515625,-34496.875,
,,,,,,29,-701213.75,-729.41162109375,-3617.005859375,-723.984375,-35432.01171875,
,,,,,,29.25,-701233.0625,223.1396484375,-4732.1171875,214.566650390625,-36373.1484375,
,,,,,,29.5,-701148.3125,1163.69067382813,-5932.228515625,1136.11743164063,-37319.78515625,
,,,,,,29.75,-700911.625,2115.24169921875,-7209.33984375,2069.66845703125,-38300.421875,
,,,,,,30,-700610.875,3024.79248046875,-8499.451171875,2962.21923828125,-39306.05859375,
,,,,,,30.25,-700454.1875,3879.34350585938,-9742.5625,3792.77026367188,-40298.6953125,
,,,,,,30.5,-700513.4375,4748.89453125,-10927.673828125,4639.3212890625,-41293.33203125,
,,,,,,30.75,-700684.75,5701.44580078125,-12084.78515625,5596.8720703125,-42320.46875,
,,,,,,31,-700952,6747.99658203125,-13217.896484375,6679.4228515625,-43348.10546875,
,,,,,,31.25,-701363.3125,7857.5478515625,-14323.0078125,7812.97412109375,-44329.7421875,
,,,,,,31.5,-701990.625,8993.0986328125,-15443.119140625,8927.525390625,-45277.37890625,
,,,,,,31.75,-702921.875,10105.650390625,-16635.23046875,9995.076171875,-46203.515625,
,,,,,,32,-704101.125,11156.201171875,-17895.341796875,11019.626953125,-47068.65234375,
,,,,,,32.25,-705312.4375,12134.751953125,-19130.453125,12001.177734375,-47826.2890625,
,,,,,,32.5,-706363.75,13025.302734375,-20230.564453125,12902.728515625,-48472.92578125,
,,,,,,32.75,-707119,13845.853515625,-21175.67578125,13728.279296875,-49065.5625,
,,,,,,33,-707538.3125,14686.4052734375,-22064.787109375,14581.830078125,-49688.19921875,
,,,,,,33.25,-707597.5625,15623.9560546875,-23023.8984375,15544.3818359375,-50411.8359375,
,,,,,,33.5,-707272.875,16652.5078125,-24076.009765625,16587.93359375,-51242.97265625,
,,,,,,33.75,-706804.125,17676.05859375,-25146.123046875,17615.484375,-52093.109375,
,,,,,,34,-706503.4375,18562.609375,-26132.234375,18513.03515625,-52811.24609375,
,,,,,,34.25,-706450.6875,19232.16015625,-26960.345703125,19205.5859375,-53280.3828125,
,,,,,,34.5,-706614,19722.7109375,-27599.45703125,19706.13671875,-53513.01953125,
,,,,,,34.75,-706921.25,20119.26171875,-28065.568359375,20098.6875,-53645.15625,
,,,,,,35,-707084.5625,20462.8125,-28372.6796875,20438.23828125,-53788.29296875,
,,,,,,35.25,-706839.875,20740.36328125,-28530.791015625,20710.7890625,-53911.4296875,
,,,,,,35.5,-705963.125,20933.9140625,-28596.90234375,20897.33984375,-53943.06640625,
,,,,,,35.75,-704398.375,21049.466796875,-28637.013671875,21010.890625,-53887.203125,
,,,,,,36,-702417.6875,21119.017578125,-28677.125,21085.44140625,-53790.33984375,
,,,,,,36.25,-700149,21155.568359375,-28684.236328125,21135.9921875,-53699.4765625,
,,,,,,36.5,-697528.25,21145.119140625,-28599.34765625,21134.54296875,-53615.11328125,
,,,,,,36.75,-694563.5625,21092.669921875,-28405.458984375,21059.09375,-53514.25,
,,,,,,37,-691166.8125,20989.220703125,-28108.5703125,20919.64453125,-53376.38671875,
,,,,,,37.25,-687370.125,20775.771484375,-27711.681640625,20700.1953125,-53145.0234375,
,,,,,,37.5,-683445.375,20421.32421875,-27219.79296875,20375.74609375,-52741.16015625,
,,,,,,37.75,-679576.6875,19962.875,-26590.904296875,19957.296875,-52145.796875,
,,,,,,38,-675899.9375,19471.42578125,-25812.015625,19482.84765625,-51425.43359375,
,,,,,,38.25,-672479.25,19017.9765625,-24975.126953125,19003.400390625,-50701.0703125,
,,,,,,38.5,-669122.5,18588.52734375,-24144.23828125,18530.951171875,-50062.20703125,
,,,,,,38.75,-665621.8125,18099.078125,-23274.349609375,18013.501953125,-49480.84375,
,,,,,,39,-661993.125,17519.62890625,-22305.4609375,17420.052734375,-48867.48046875,
,,,,,,39.25,-658164.375,16900.1796875,-21233.572265625,16791.603515625,-48190.1171875,
,,,,,,39.5,-654087.6875,16303.7314453125,-20121.68359375,16191.154296875,-47490.75390625,
,,,,,,39.75,-649810.9375,15749.2822265625,-19048.794921875,15636.705078125,-46816.390625,
,,,,,,40,-645334.25,15228.8330078125,-18020.90625,15117.2568359375,-46172.02734375,
,,,,,,40.25,-640665.5,14756.384765625,-16991.017578125,14653.8076171875,-45520.1640625,
,,,,,,40.5,-636044.8125,14314.935546875,-15907.12890625,14226.3583984375,-44830.30078125,
,,,,,,40.75,-631712.0625,13830.486328125,-14735.240234375,13753.9091796875,-44109.4375,
,,,,,,41,-627843.375,13275.037109375,-13539.3515625,13212.4599609375,-43383.57421875,
,,,,,,41.25,-624454.625,12697.587890625,-12441.4638671875,12656.0107421875,-42696.7109375,
,,,,,,41.5,-621505.9375,12152.138671875,-11463.5751953125,12134.5625,-42069.34765625,
,,,,,,41.75,-618997.1875,11674.6904296875,-10580.6865234375,11671.11328125,-41476.984375,
,,,,,,42,-616744.5,11276.2412109375,-9785.7978515625,11273.6640625,-40908.12109375,
,,,,,,42.25,-614419.75,10940.79296875,-9051.9091796875,10926.21484375,-40356.7578125,
,,,,,,42.5,-611959.0625,10644.34375,-8326.0205078125,10601.765625,-39806.89453125,
,,,,,,42.75,-609458.375,10362.89453125,-7611.1318359375,10302.31640625,-39291.53125,
,,,,,,43,-606989.625,10079.4453125,-6987.2431640625,10034.8671875,-38860.66796875,
,,,,,,43.25,-604760.9375,9769.99609375,-6511.3544921875,9758.41796875,-38465.8046875,
,,,,,,43.5,-602948.1875,9441.546875,-6144.4658203125,9441.96875,-38036.94140625,
,,,,,,43.75,-601639.5,9151.0986328125,-5828.5771484375,9141.5205078125,-37589.578125,
,,,,,,44,-600914.75,8921.6494140625,-5527.6884765625,8901.0712890625,-37166.71484375,
,,,,,,44.25,-600646.0625,8704.201171875,-5206.7998046875,8688.6220703125,-36794.8515625,
,,,,,,44.5,-600697.3125,8501.751953125,-4890.91162109375,8496.173828125,-36486.48828125,
,,,,,,44.75,-601172.625,8342.302734375,-4642.02294921875,8326.724609375,-36206.125,
,,,,,,45,-602055.875,8186.853515625,-4446.13427734375,8152.275390625,-35900.26171875,
,,,,,,45.25,-603307.1875,8015.404296875,-4251.24560546875,7967.826171875,-35579.8984375,
,,,,,,45.5,-604950.4375,7873.95556640625,-4048.35693359375,7821.376953125,-35284.03515625,
,,,,,,45.75,-606785.75,7774.5068359375,-3836.46875,7731.927734375,-35014.671875,
,,,,,,46,-608557,7690.0576171875,-3599.580078125,7658.478515625,-34781.80859375,
,,,,,,46.25,-610224.3125,7625.6083984375,-3363.69140625,7589.02978515625,-34636.4453125,
,,,,,,46.5,-611779.625,7578.15966796875,-3165.802734375,7536.58056640625,-34599.58203125,
,,,,,,46.75,-613254.875,7527.7109375,-3038.9140625,7510.1318359375,-34615.71875,
,,,,,,47,-614818.1875,7497.26171875,-2994.025390625,7516.6826171875,-34645.85546875,
,,,,,,47.25,-616557.4375,7513.8125,-2986.13671875,7558.2333984375,-34699.4921875,
,,,,,,47.5,-618432.75,7613.36376953125,-2996.248046875,7654.7841796875,-34780.12890625,
,,,,,,47.75,-620436,7800.9150390625,-3034.359375,7819.3349609375,-34856.765625,
,,,,,,48,-622591.3125,8007.4658203125,-3065.47119140625,8000.88623046875,-34888.90234375,
,,,,,,48.25,-624930.5625,8211.0166015625,-3108.58251953125,8189.43701171875,-34909.0390625,
,,,,,,48.5,-627453.875,8485.568359375,-3274.69384765625,8449.98828125,-35013.17578125,
,,,,,,48.75,-629985.125,8832.119140625,-3549.80517578125,8778.5390625,-35211.3125,
,,,,,,49,-632388.4375,9160.669921875,-3774.91650390625,9097.08984375,-35423.94921875,
,,,,,,49.25,-634543.6875,9433.220703125,-3889.02783203125,9386.640625,-35628.0859375,
,,,,,,49.5,-636371,9680.771484375,-3973.13916015625,9663.19140625,-35830.22265625,
,,,,,,49.75,-637886.25,9939.322265625,-4083.25048828125,9936.7421875,-36016.859375,
,,,,,,50,-638969.5625,10253.8740234375,-4175.3623046875,10251.29296875,-36204.99609375,
,,,,,,50.25,-639612.875,10647.4248046875,-4225.4736328125,10644.8447265625,-36434.1328125,
,,,,,,50.5,-640176.125,11105.9765625,-4299.5849609375,11110.3955078125,-36696.76953125,
,,,,,,50.75,-640899.4375,11594.52734375,-4442.6962890625,11601.9462890625,-36960.40625,
,,,,,,51,-641806.6875,12053.078125,-4597.8076171875,12054.4970703125,-37189.04296875,
,,,,,,51.25,-642930,12427.62890625,-4676.9189453125,12411.0478515625,-37314.1796875,
,,,,,,51.5,-644165.25,12698.1796875,-4629.0302734375,12657.599609375,-37297.81640625,
,,,,,,51.75,-645144.5625,12927.7314453125,-4495.1416015625,12862.150390625,-37218.453125,
,,,,,,52,-645531.8125,13202.2822265625,-4328.2529296875,13121.701171875,-37164.58984375,
,,,,,,52.25,-645151.125,13525.8330078125,-4132.36474609375,13442.251953125,-37158.7265625,
,,,,,,52.5,-644098.375,13854.3837890625,-3926.47607421875,13770.802734375,-37203.86328125,
,,,,,,52.75,-642701.6875,14124.935546875,-3736.58740234375,14046.353515625,-37290.5,
,,,,,,53,-640929,14311.486328125,-3545.69873046875,14247.904296875,-37405.63671875,
,,,,,,53.25,-638692.25,14477.037109375,-3343.81005859375,14433.4560546875,-37545.7734375,
,,,,,,53.5,-636047.5,14678.587890625,-3154.92138671875,14659.0068359375,-37715.91015625,
,,,,,,53.75,-633042.8125,14858.1396484375,-2959.03271484375,14868.5576171875,-37882.546875,
,,,,,,54,-629854.125,14948.6904296875,-2721.14404296875,14983.1083984375,-37976.18359375,
,,,,,,54.25,-626777.375,15006.2412109375,-2503.25537109375,15038.6591796875,-37999.3203125,
,,,,,,54.5,-623900.6875,15095.7919921875,-2381.3671875,15099.2099609375,-37985.45703125,
,,,,,,54.75,-621191.9375,15165.3427734375,-2308.478515625,15130.7607421875,-37914.09375,
,,,,,,55,-618611.25,15158.89453125,-2234.58984375,15107.3125,-37800.23046875,
,,,,,,55.25,-615974.5,15108.4453125,-2177.701171875,15070.86328125,-37696.8671875,
,,,,,,55.5,-613097.8125,15086.99609375,-2161.8125,15073.4140625,-37605.50390625,
,,,,,,55.75,-609973.0625,15137.546875,-2194.923828125,15139.96484375,-37541.140625,
,,,,,,56,-606576.375,15231.0986328125,-2255.03515625,15233.515625,-37506.77734375,
,,,,,,56.25,-602947.625,15322.6494140625,-2300.146484375,15304.06640625,-37433.9140625,
,,,,,,56.5,-599102.9375,15407.2001953125,-2325.25830078125,15362.6181640625,-37291.05078125,
,,,,,,56.75,-595034.25,15460.7509765625,-2342.36962890625,15413.1689453125,-37136.6875,
,,,,,,57,-590925.5,15430.302734375,-2356.48095703125,15409.7197265625,-37031.32421875,
,,,,,,57.25,-587040.75,15305.853515625,-2366.59228515625,15306.2705078125,-36947.4609375,
,,,,,,57.5,-583540.0625,15124.404296875,-2375.70361328125,15111.8212890625,-36812.09765625,
,,,,,,57.75,-580391.375,14917.955078125,-2423.81494140625,14880.3720703125,-36620.234375,
,,,,,,58,-577546.625,14700.5068359375,-2550.92626953125,14646.9228515625,-36417.87109375,
,,,,,,58.25,-575077.9375,14494.0576171875,-2703.03759765625,14427.474609375,-36196.5078125,
,,,,,,58.5,-573073.1875,14286.6083984375,-2830.14892578125,14218.025390625,-35910.64453125,
,,,,,,58.75,-571356.5,14036.1591796875,-2972.2607421875,13988.576171875,-35572.78125,
,,,,,,59,-569687.75,13731.7109375,-3157.3720703125,13698.126953125,-35246.41796875,
,,,,,,59.25,-567995.0625,13389.26171875,-3329.4833984375,13345.677734375,-34967.5546875,
,,,,,,59.5,-566262.3125,13030.8125,-3450.5947265625,12977.228515625,-34738.69140625,
,,,,,,59.75,-564497.625,12685.36328125,-3575.7060546875,12636.779296875,-34546.328125,
,,,,,,60,-562908.875,12379.9150390625,-3780.8173828125,12336.3310546875,-34372.46484375,
,,,,,,60.25,-561736.1875,12154.4658203125,-4093.9287109375,12116.8818359375,-34254.6015625,
,,,,,,60.5,-561163.5,12032.0166015625,-4493.0400390625,12006.4326171875,-34238.23828125,
,,,,,,60.75,-561214.75,11939.568359375,-4915.1513671875,11928.9833984375,-34272.875,
,,,,,,61,-561706.0625,11806.119140625,-5297.2626953125,11806.5341796875,-34301.51171875,
,,,,,,61.25,-562581.3125,11673.669921875,-5655.3740234375,11682.0859375,-34349.6484375,
,,,,,,61.5,-563880.625,11636.220703125,-6068.4853515625,11633.63671875,-34454.78515625,
